"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"CENI","CENTURY INSURANCE COMPANY LIMITED","9,162.00"," 428,883.59 ","7,197.00"," 338,063.99 ","78.55 ","78.82 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","365,876.00"," 10,936,387.65 ","225,287.00"," 6,738,438.07 ","61.57 ","61.61 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","624.00"," 46,351.31 ","441.00"," 33,086.20 ","70.67 ","71.38 "
"CHBL","CHENAB LIMITED","503,679.00"," 3,741,005.81 ","492,388.00"," 3,658,007.13 ","97.76 ","97.78 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","115,860.00"," 33,769,266.48 ","114,296.00"," 33,313,811.31 ","98.65 ","98.65 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","201,441.00"," 1,246,741.42 ","151,192.00"," 935,438.10 ","75.06 ","75.03 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","73,942.00"," 240,944.43 ","69,939.00"," 227,844.20 ","94.59 ","94.56 "
"CLOV","CLOVER PAKISTAN LIMITED","3,599,492.00"," 161,092,461.15 ","1,428,379.00"," 63,798,292.14 ","39.68 ","39.60 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","42,839.00"," 719,401.20 ","26,845.00"," 449,510.51 ","62.66 ","62.48 "
"CNERGY","CNERGYICO PK LIMITED","11,083,893.00"," 75,134,313.30 ","6,113,534.00"," 43,992,796.47 ","55.16 ","58.55 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","7,151.00"," 9,549,104.66 ","7,088.00"," 9,465,155.16 ","99.12 ","99.12 "
"CPHL","CITI PHARMA LIMITED","1,761,031.00"," 153,822,286.02 ","1,117,457.00"," 97,634,735.07 ","63.45 ","63.47 "
"CPPL","CHERAT PACKAGING LIMITED","867,521.00"," 104,146,914.38 ","627,198.00"," 75,401,105.49 ","72.30 ","72.40 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","582,769.00"," 13,401,609.11 ","481,697.00"," 11,087,562.39 ","82.66 ","82.73 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","1,000,525.00"," 109,190,017.04 ","789,077.00"," 86,200,758.64 ","78.87 ","78.95 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","552,141.00"," 1,822,476.11 ","514,279.00"," 1,698,774.69 ","93.14 ","93.21 "
"CTM","COLONY TEXTILE MILLS LIMITED","4,151,723.00"," 26,913,664.68 ","2,291,166.00"," 14,904,007.16 ","55.19 ","55.38 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","1,478,008.00"," 63,241,442.84 ","709,975.00"," 30,518,148.29 ","48.04 ","48.26 "
"CYAN","CYAN LIMITED","95,058.00"," 3,501,649.08 ","81,874.00"," 3,018,737.62 ","86.13 ","86.21 "
"DAAG","DATA AGRO LIMITED","71,288.00"," 8,411,700.63 ","25,857.00"," 3,103,094.33 ","36.27 ","36.89 "
