"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"GGGL","GHANI GLOBAL GLASS LIMITED","2,592,835.00"," 25,033,556.98 ","1,887,347.00"," 18,273,156.57 ","72.79 ","72.99 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","3,261,830.00"," 59,738,785.35 ","2,120,103.00"," 38,913,889.88 ","65.00 ","65.14 "
"GHGL","GHANI GLASS LIMITED","161,436.00"," 6,615,902.24 ","134,349.00"," 5,509,202.01 ","83.22 ","83.27 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","470,893.00"," 355,614,324.81 ","219,157.00"," 165,695,266.06 ","46.54 ","46.59 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","559,490.00"," 219,728,937.93 ","549,831.00"," 215,940,795.56 ","98.27 ","98.28 "
"786","786 INVESTMENT LIMITED","8,283.00"," 83,192.53 ","8,215.00"," 82,495.32 ","99.18 ","99.16 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","64.00"," 55,962.10 ","46.00"," 40,575.78 ","71.88 ","72.51 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","8,940.00"," 713,030.53 ","4,626.00"," 373,109.90 ","51.74 ","52.33 "
"ABL","ALLIED BANK LIMITED","1,349,304.00"," 280,422,595.83 ","735,610.00"," 153,178,945.10 ","54.52 ","54.62 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","96,215.00"," 105,557,383.61 ","93,216.00"," 102,340,066.26 ","96.88 ","96.95 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","130,600.00"," 2,074,880.00 ","130,600.00"," 2,074,880.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","31,572.00"," 8,798,380.06 ","25,596.00"," 7,137,402.26 ","81.07 ","81.12 "
"ADAMS","ADAM SUGAR MILLS LIMITED","299.00"," 19,436.67 ","299.00"," 19,436.67 ","100.00 ","100.00 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","52,459.00"," 3,603,428.96 ","42,533.00"," 2,922,285.76 ","81.08 ","81.10 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","945,899.00"," 8,533,949.11 ","742,909.00"," 6,711,081.87 ","78.54 ","78.64 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","20,969.00"," 909,373.72 ","18,771.00"," 814,383.37 ","89.52 ","89.55 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","50,081.00"," 6,763,886.51 ","46,740.00"," 6,312,354.79 ","93.33 ","93.32 "
"AGL","AGRITECH LIMITED","473,577.00"," 26,269,114.09 ","281,079.00"," 15,619,234.68 ","59.35 ","59.46 "
"AGP","AGP LIMITED","179,362.00"," 35,433,214.77 ","151,659.00"," 30,225,350.93 ","84.55 ","85.30 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","1,584,563.00"," 12,824,859.35 ","894,332.00"," 7,195,133.74 ","56.44 ","56.10 "
"AGTL","AL-GHAZI TRACTORS LIMITED","13,917.00"," 5,719,080.60 ","12,819.00"," 5,269,212.75 ","92.11 ","92.13 "
"AHCL","ARIF HABIB CORPORATION LIMITED","1,006,791.00"," 12,273,615.44 ","878,174.00"," 10,715,325.73 ","87.23 ","87.30 "
"AHL","ARIF HABIB LIMITED","25,276.00"," 2,056,132.44 ","20,776.00"," 1,689,366.96 ","82.20 ","82.16 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","70.00"," 4,718.00 ","70.00"," 4,718.00 ","100.00 ","100.00 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","596,241.00"," 36,994,440.86 ","270,436.00"," 17,688,003.74 ","45.36 ","47.81 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","907,955.00"," 122,837,362.48 ","600,980.00"," 83,750,261.44 ","66.19 ","68.18 "
"AKBL","ASKARI BANK LIMITED","8,106,455.00"," 509,380,201.74 ","2,720,985.00"," 180,890,910.28 ","33.57 ","35.51 "
"AKDHL","AKD HOSPITALITY LIMITED","949.00"," 170,318.38 ","930.00"," 166,941.19 ","98.00 ","98.02 "
"AKDSL","AKD SECURITIES LIMITED","1,314,585.00"," 44,010,696.70 ","947,399.00"," 31,732,590.40 ","72.07 ","72.10 "
