"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"BWCL","BESTWAY CEMENT  LIMITED","14,780.00"," 6,755,127.38 ","13,117.00"," 5,996,381.04 ","88.75 ","88.77 "
"BWHL","BALUCHISTAN WHEELS LIMITED","4,837.00"," 718,925.17 ","4,704.00"," 699,087.46 ","97.25 ","97.24 "
"CASH","CALCORP LIMITED","17,021.00"," 596,837.47 ","16,960.00"," 594,684.92 ","99.64 ","99.64 "
"CCM","CRESCENT COTTON MILLS LIMITED","2,100.00"," 116,415.03 ","2,100.00"," 116,415.03 ","100.00 ","100.00 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","4,264.00"," 203,144.13 ","3,657.00"," 174,157.63 ","85.76 ","85.73 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","164,201.00"," 4,877,817.82 ","90,104.00"," 2,680,531.95 ","54.87 ","54.95 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","610.00"," 42,119.49 ","600.00"," 41,379.99 ","98.36 ","98.24 "
"CHBL","CHENAB LIMITED","3,690,108.00"," 38,708,007.05 ","2,870,197.00"," 30,417,196.90 ","77.78 ","78.58 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","215,533.00"," 61,519,917.77 ","183,027.00"," 52,394,445.07 ","84.92 ","85.17 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","59,920.00"," 342,236.26 ","49,178.00"," 281,807.56 ","82.07 ","82.34 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","1,661,632.00"," 6,207,263.78 ","1,215,935.00"," 4,545,066.14 ","73.18 ","73.22 "
"CLOV","CLOVER PAKISTAN LIMITED","55,478.00"," 2,267,083.46 ","48,067.00"," 1,964,487.68 ","86.64 ","86.65 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","98,987.00"," 1,612,687.85 ","56,280.00"," 928,995.90 ","56.86 ","57.61 "
"CNERGY","CNERGYICO PK LIMITED","7,900,990.00"," 52,504,138.97 ","4,519,767.00"," 30,982,067.65 ","57.21 ","59.01 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","16,788.00"," 22,323,768.08 ","16,178.00"," 21,512,469.74 ","96.37 ","96.37 "
"CPHL","CITI PHARMA LIMITED","956,948.00"," 79,499,203.06 ","733,020.00"," 60,896,297.81 ","76.60 ","76.60 "
"CPPL","CHERAT PACKAGING LIMITED","55,941.00"," 6,895,278.25 ","50,979.00"," 6,281,625.32 ","91.13 ","91.10 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","615,139.00"," 13,458,064.75 ","299,878.00"," 6,588,254.46 ","48.75 ","48.95 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","144,497.00"," 15,721,781.56 ","113,718.00"," 12,374,974.79 ","78.70 ","78.71 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","1,180,911.00"," 4,647,898.74 ","950,523.00"," 3,735,908.87 ","80.49 ","80.38 "
"CTM","COLONY TEXTILE MILLS LIMITED","148,032.00"," 827,001.07 ","106,369.00"," 592,257.83 ","71.86 ","71.62 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","184,972.00"," 7,557,405.49 ","157,250.00"," 6,424,450.72 ","85.01 ","85.01 "
"CYAN","CYAN LIMITED","1,427,293.00"," 60,858,406.30 ","570,622.00"," 24,412,854.40 ","39.98 ","40.11 "
"DAAG","DATA AGRO LIMITED","2,521.00"," 278,985.50 ","2,432.00"," 269,108.50 ","96.47 ","96.46 "
"DADX","DADEX ETERNIT LIMITED","3,825.00"," 255,439.08 ","2,022.00"," 136,363.99 ","52.86 ","53.38 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","38,415.00"," 227,868.02 ","34,971.00"," 207,105.32 ","91.03 ","90.89 "
"DCL","DEWAN CEMENT LIMITED","4,201,402.00"," 55,919,936.69 ","2,895,526.00"," 38,567,860.34 ","68.92 ","68.97 "
"DCR","DOLMEN CITY REIT","1,157,951.00"," 32,770,898.46 ","1,121,814.00"," 31,749,930.10 ","96.88 ","96.88 "
"DEL","DAWOOD EQUITIES LIMITED","155,002.00"," 1,817,918.35 ","144,061.00"," 1,694,031.70 ","92.94 ","93.19 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,572,409.00"," 55,506,589.39 ","1,048,118.00"," 36,988,489.79 ","66.66 ","66.64 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","24,152,221.00"," 197,474,677.71 ","14,454,424.00"," 119,907,925.02 ","59.85 ","60.72 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","1,020,145.00"," 165,855,329.89 ","349,740.00"," 60,578,550.80 ","34.28 ","36.52 "
"DHPL","DH PARTNERS LIMITED","2,650,051.00"," 112,268,946.06 ","1,801,970.00"," 76,581,049.27 ","68.00 ","68.21 "
"DIIL","DIAMOND INDUSTRIES LIMITED","111.00"," 2,611.50 ","111.00"," 2,611.50 ","100.00 ","100.00 "
"DINT","DIN TEXTILE MILLS LIMITED","6,500.00"," 603,949.75 ","5,869.00"," 545,001.73 ","90.29 ","90.24 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","1,786.00"," 513,522.58 ","1,676.00"," 481,380.98 ","93.84 ","93.74 "
"DMC","D.M. CORPORATION LIMITED","3.00"," 135.33 ","3.00"," 135.33 ","100.00 ","100.00 "
