"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"CHAS","CHASHMA SUGAR MILLS LIMITED","793.00"," 51,071.25 ","793.00"," 51,071.25 ","100.00 ","100.00 "
"CHBL","CHENAB LIMITED","102,635.00"," 757,620.40 ","97,605.00"," 720,400.60 ","95.10 ","95.09 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","378,281.00"," 106,146,550.39 ","182,082.00"," 51,736,286.33 ","48.13 ","48.74 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","321,459.00"," 1,832,715.12 ","264,286.00"," 1,506,454.88 ","82.21 ","82.20 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","17,083.00"," 54,657.66 ","16,957.00"," 54,249.84 ","99.26 ","99.25 "
"CLOV","CLOVER PAKISTAN LIMITED","191,413.00"," 7,954,690.48 ","153,459.00"," 6,380,301.29 ","80.17 ","80.21 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","386,362.00"," 7,309,128.39 ","158,117.00"," 2,996,710.11 ","40.92 ","41.00 "
"CNERGY","CNERGYICO PK LIMITED","20,442,858.00"," 137,325,100.80 ","10,430,564.00"," 74,477,655.56 ","51.02 ","54.23 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","8,647.00"," 11,536,566.48 ","8,471.00"," 11,302,108.48 ","97.96 ","97.97 "
"CPHL","CITI PHARMA LIMITED","23,239,388.00"," 2,104,331,346.87 ","8,367,565.00"," 760,437,311.77 ","36.01 ","36.14 "
"CPPL","CHERAT PACKAGING LIMITED","183,762.00"," 21,116,195.08 ","130,168.00"," 14,967,013.82 ","70.84 ","70.88 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","2,123,722.00"," 48,468,308.42 ","1,188,002.00"," 27,178,693.90 ","55.94 ","56.08 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","206,826.00"," 23,820,646.81 ","177,193.00"," 20,410,422.73 ","85.67 ","85.68 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","4,090,300.00"," 14,605,900.58 ","3,059,192.00"," 10,952,876.75 ","74.79 ","74.99 "
