"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FTMM","FIRST TREET MANUFACTURING MODARABA","56,110.00"," 1,054,566.18 ","45,873.00"," 855,701.89 ","81.76 ","81.14 "
"FTSM","FIRST TRI-STAR MODARABA","461.00"," 6,406.37 ","461.00"," 6,406.37 ","100.00 ","100.00 "
"FZCM","FAZAL CLOTH MILLS LIMITED","35,590.00"," 14,128,997.47 ","23,770.00"," 9,462,218.86 ","66.79 ","66.97 "
"GADT","GADOON TEXTILE MILLS LIMITED","124,475.00"," 59,372,774.79 ","88,244.00"," 42,220,903.86 ","70.89 ","71.11 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","1,118,412.00"," 547,184,050.34 ","686,487.00"," 335,857,804.32 ","61.38 ","61.38 "
"GAMON","GAMMON PAKISTAN LIMITED","328,570.00"," 9,134,490.59 ","170,920.00"," 4,740,671.95 ","52.02 ","51.90 "
"GATI","GATRON (INDUSTRIES) LIMITED","869,270.00"," 148,465,149.15 ","379,957.00"," 65,300,630.72 ","43.71 ","43.98 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","2,871,401.00"," 95,128,481.67 ","1,915,584.00"," 63,430,198.62 ","66.71 ","66.68 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","2,031,998.00"," 53,488,305.90 ","1,566,194.00"," 41,237,494.67 ","77.08 ","77.10 "
"GCWL","GHANI CHEMWORLD LIMITED","3,992,115.00"," 49,434,918.08 ","3,070,393.00"," 38,082,050.38 ","76.91 ","77.03 "
"GEMBCEM","BURJ CLEAN ENERGY MODARABA","2,939.00"," 33,198.10 ","2,883.00"," 32,525.10 ","98.09 ","97.97 "
"GEMMEL","MUGHAL ENERGY LIMITED","200.00"," 4,600.00 ","200.00"," 4,600.00 ","100.00 ","100.00 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","1,070.00"," 40,317.60 ","1,070.00"," 40,317.60 ","100.00 ","100.00 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","219,500.00"," 5,507,340.64 ","219,500.00"," 5,507,340.64 ","100.00 ","100.00 "
"GEMPAPL","PAK AGRO PACKAGING LIMITED","15,200.00"," 201,290.00 ","10,000.00"," 133,680.00 ","65.79 ","66.41 "
"GEMSPNL","SUPERNET LIMITED","87,000.00"," 3,642,525.00 ","83,460.00"," 3,495,474.00 ","95.93 ","95.96 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","60,046.00"," 704,652.70 ","53,020.00"," 621,457.02 ","88.30 ","88.19 "
"GGGL","GHANI GLOBAL GLASS LIMITED","1,990,150.00"," 19,349,052.68 ","1,955,701.00"," 19,014,055.58 ","98.27 ","98.27 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","3,681,884.00"," 69,193,337.42 ","2,791,678.00"," 52,499,910.49 ","75.82 ","75.87 "
"GHGL","GHANI GLASS LIMITED","626,534.00"," 26,059,106.97 ","502,261.00"," 20,910,297.77 ","80.17 ","80.24 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","866,965.00"," 668,650,836.51 ","469,893.00"," 362,872,664.36 ","54.20 ","54.27 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","540,626.00"," 212,773,748.36 ","455,630.00"," 179,455,377.84 ","84.28 ","84.34 "
"GLPL","GILLETTE PAKISTAN LIMITED","324.00"," 73,302.10 ","224.00"," 50,902.10 ","69.14 ","69.44 "
"GOC","GOC (PAK) LIMITED","49,699.00"," 5,503,866.17 ","23,634.00"," 2,742,621.50 ","47.55 ","49.83 "
"GRR","GLOBE RESIDENCY REIT","49,862.00"," 970,253.00 ","46,762.00"," 911,078.50 ","93.78 ","93.90 "
"GRYL","GRAYS LEASING LIMITED","4,091.00"," 27,781.82 ","4,086.00"," 27,746.21 ","99.88 ","99.87 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","10,257.00"," 41,424.46 ","10,257.00"," 41,424.46 ","100.00 ","100.00 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","677,005.00"," 32,403,903.75 ","583,263.00"," 27,936,007.87 ","86.15 ","86.21 "
"GVGL","GHANI VALUE GLASS LIMITED","18,276.00"," 1,013,245.89 ","18,274.00"," 1,013,133.38 ","99.99 ","99.99 "
"GWLC","GHARIBWAL CEMENT LIMITED","510,642.00"," 25,054,852.69 ","449,567.00"," 22,056,287.84 ","88.04 ","88.03 "
"HABSM","HABIB SUGAR MILLS LIMITED","5,698.00"," 473,387.42 ","4,798.00"," 398,548.42 ","84.20 ","84.19 "
"HAEL","HALA ENTERPRISES LIMITED","22,770.00"," 547,015.14 ","22,754.00"," 546,626.21 ","99.93 ","99.93 "
"HAFL","HAFIZ LIMITED","793.00"," 293,525.43 ","603.00"," 226,997.89 ","76.04 ","77.33 "
"HALEON","HALEON PAKISTAN LIMITED","39,896.00"," 31,387,718.41 ","38,569.00"," 30,342,465.76 ","96.67 ","96.67 "
"HASCOL","HASCOL PETROLEUM LIMITED","10,628,790.00"," 119,794,471.73 ","6,367,408.00"," 71,717,201.39 ","59.91 ","59.87 "
"HBL","HABIB BANK LIMITED","16,810,087.00"," 3,712,075,565.77 ","6,561,395.00"," 1,501,294,122.56 ","39.03 ","40.44 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","42,600.00"," 4,426,637.00 ","25,300.00"," 2,628,376.00 ","59.39 ","59.38 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","828,521.00"," 243,175,332.31 ","523,526.00"," 153,836,729.06 ","63.19 ","63.26 "
