"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FEROZ","FEROZSONS LABORATORIES LIMITED","67,178.00"," 26,486,913.84 ","50,073.00"," 19,758,229.44 ","74.54 ","74.60 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","921,748.00"," 423,332,192.67 ","713,435.00"," 329,560,301.88 ","77.40 ","77.85 "
"FFL","FAUJI FOODS LIMITED","6,333,432.00"," 102,355,256.72 ","4,922,177.00"," 79,584,121.66 ","77.72 ","77.75 "
"FFLM","FIRST FIDELITY LEASING MODARABA","3,049,382.00"," 22,452,010.44 ","768,040.00"," 6,050,638.76 ","25.19 ","26.95 "
"FHAM","FIRST HABIB MODARABA","128,429.00"," 3,375,889.06 ","85,673.00"," 2,271,267.63 ","66.71 ","67.28 "
"FIBLM","FIRST IBL MODARABA","154,541.00"," 1,133,042.67 ","136,965.00"," 1,010,025.66 ","88.63 ","89.14 "
"FIL","FATEH INDUSTRIES LIMITED","32,477.00"," 7,781,643.23 ","17,230.00"," 4,119,406.29 ","53.05 ","52.94 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","360,156.00"," 18,189,455.22 ","263,670.00"," 13,441,521.88 ","73.21 ","73.90 "
"FML","FEROZE1888 MILLS LIMITED","17,671.00"," 1,360,131.69 ","9,509.00"," 738,449.13 ","53.81 ","54.29 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","1,120,755.00"," 4,372,614.49 ","918,832.00"," 3,587,634.33 ","81.98 ","82.05 "
"FPJM","FIRST PUNJAB MODARABA","237,238.00"," 1,144,674.98 ","214,474.00"," 1,036,105.06 ","90.40 ","90.52 "
"FPRM","FIRST PARAMOUNT MODARABA","1,582.00"," 15,485.41 ","1,581.00"," 15,475.69 ","99.94 ","99.94 "
"FRCL","FRONTIER CERAMICS LIMITED","15,920.00"," 711,624.00 ","15,920.00"," 711,624.00 ","100.00 ","100.00 "
"FRSM","FARAN SUGAR MILLS LIMITED","5,111.00"," 234,521.15 ","2,161.00"," 101,923.65 ","42.28 ","43.46 "
"FSWL","FATEH SPORTS WEAR LIMITED","3,316.00"," 421,579.66 ","1,791.00"," 219,094.04 ","54.01 ","51.97 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","3,647.00"," 74,600.13 ","2,160.00"," 44,119.66 ","59.23 ","59.14 "
"FTSM","FIRST TRI-STAR MODARABA","2,003.00"," 29,994.62 ","2,003.00"," 29,994.62 ","100.00 ","100.00 "
"FZCM","FAZAL CLOTH MILLS LIMITED","3,456.00"," 1,211,276.87 ","2,269.00"," 793,820.04 ","65.65 ","65.54 "
"GADT","GADOON TEXTILE MILLS LIMITED","29,511.00"," 14,544,612.40 ","18,777.00"," 9,268,091.71 ","63.63 ","63.72 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","3,573,019.00"," 1,985,822,519.12 ","983,366.00"," 547,757,082.48 ","27.52 ","27.58 "
"GAMON","GAMMON PAKISTAN LIMITED","100,383.00"," 2,839,653.35 ","54,850.00"," 1,561,102.13 ","54.64 ","54.98 "
"GATI","GATRON (INDUSTRIES) LIMITED","367,394.00"," 57,347,836.49 ","313,816.00"," 48,970,903.65 ","85.42 ","85.39 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","4,804,131.00"," 166,416,875.38 ","3,304,405.00"," 114,699,533.99 ","68.78 ","68.92 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","857,707.00"," 22,320,545.50 ","677,689.00"," 17,635,833.17 ","79.01 ","79.01 "
"GCWL","GHANI CHEMWORLD LIMITED","1,416,109.00"," 17,796,288.81 ","1,246,306.00"," 15,666,592.07 ","88.01 ","88.03 "
"GEMBCEM","BURJ CLEAN ENERGY MODARABA","1,000.00"," 11,380.00 ","1,000.00"," 11,380.00 ","100.00 ","100.00 "
"GEMBLUEX","BLUE-EX LIMITED","1,500.00"," 89,486.00 ","1,500.00"," 89,486.00 ","100.00 ","100.00 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","305.00"," 12,715.00 ","305.00"," 12,715.00 ","100.00 ","100.00 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","1,001.00"," 28,929.00 ","1,001.00"," 28,929.00 ","100.00 ","100.00 "
"GEMPAPL","PAK AGRO PACKAGING LIMITED","23,288.00"," 372,607.00 ","23,288.00"," 372,607.00 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","36,230.00"," 1,348,644.20 ","24,180.00"," 899,567.70 ","66.74 ","66.70 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","39,194.00"," 444,759.40 ","31,680.00"," 359,407.18 ","80.83 ","80.81 "
"GGGL","GHANI GLOBAL GLASS LIMITED","663,955.00"," 6,435,190.43 ","493,688.00"," 4,791,083.67 ","74.36 ","74.45 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","4,178,069.00"," 83,865,074.11 ","2,816,882.00"," 56,532,526.76 ","67.42 ","67.41 "
"GHGL","GHANI GLASS LIMITED","1,240,839.00"," 53,521,134.81 ","922,984.00"," 39,858,676.93 ","74.38 ","74.47 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","962,430.00"," 809,508,353.47 ","554,541.00"," 467,237,109.27 ","57.62 ","57.72 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","1,584,600.00"," 642,210,327.91 ","824,115.00"," 337,622,139.04 ","52.01 ","52.57 "
"GLPL","GILLETTE PAKISTAN LIMITED","6,485.00"," 1,512,916.35 ","6,484.00"," 1,512,681.35 ","99.98 ","99.98 "
"GOC","GOC (PAK) LIMITED","6,270.00"," 741,798.59 ","5,225.00"," 618,295.18 ","83.33 ","83.35 "
"GRR","GLOBE RESIDENCY REIT","65,718.00"," 1,423,410.93 ","60,188.00"," 1,304,353.31 ","91.59 ","91.64 "
"GRYL","GRAYS LEASING LIMITED","3,248.00"," 22,602.85 ","3,243.00"," 22,569.47 ","99.85 ","99.85 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","5,522.00"," 22,409.96 ","5,522.00"," 22,409.96 ","100.00 ","100.00 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","181,234.00"," 8,686,337.61 ","152,667.00"," 7,319,935.60 ","84.24 ","84.27 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","17,709.00"," 156,698.11 ","15,865.00"," 140,770.71 ","89.59 ","89.84 "
"GVGL","GHANI VALUE GLASS LIMITED","49,781.00"," 3,417,602.21 ","37,669.00"," 2,587,216.23 ","75.67 ","75.70 "
"GWLC","GHARIBWAL CEMENT LIMITED","218,633.00"," 10,766,794.84 ","157,571.00"," 7,764,047.18 ","72.07 ","72.11 "
"HABSM","HABIB SUGAR MILLS LIMITED","80,695.00"," 6,997,933.20 ","65,795.00"," 5,702,136.75 ","81.54 ","81.48 "
"HAEL","HALA ENTERPRISES LIMITED","34,789.00"," 894,779.74 ","34,498.00"," 887,425.40 ","99.16 ","99.18 "
"HALEON","HALEON PAKISTAN LIMITED","94,592.00"," 75,595,598.84 ","77,531.00"," 61,990,959.42 ","81.96 ","82.00 "
"HASCOL","HASCOL PETROLEUM LIMITED","11,240,747.00"," 127,205,138.98 ","5,328,818.00"," 60,510,244.33 ","47.41 ","47.57 "
"HBL","HABIB BANK LIMITED","2,741,909.00"," 586,528,191.25 ","1,286,906.00"," 288,786,196.44 ","46.93 ","49.24 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","51,700.00"," 5,429,420.00 ","50,100.00"," 5,260,520.00 ","96.91 ","96.89 "
