"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"BAFL","BANK ALFALAH LIMITED","2,050,490.00"," 175,428,796.05 ","1,547,965.00"," 134,960,165.62 ","75.49 ","76.93 "
"TPLRF1","TPL REIT FUND I","25,037.00"," 327,765.86 ","25,037.00"," 327,765.86 ","100.00 ","100.00 "
"TPLT","TPL TRAKKER LIMITED","257,596.00"," 1,877,753.67 ","256,010.00"," 1,866,072.67 ","99.38 ","99.38 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","1,754.00"," 179,399.12 ","1,754.00"," 179,399.12 ","100.00 ","100.00 "
"BAHL","BANK AL HABIB LIMITED","602,592.00"," 91,859,953.74 ","504,081.00"," 77,257,945.23 ","83.65 ","84.10 "
"TREET","TREET CORPORATION LIMITED","1,993,142.00"," 44,221,443.64 ","1,234,749.00"," 27,847,597.36 ","61.95 ","62.97 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","2,852,648.00"," 162,811,597.20 ","2,027,441.00"," 115,810,922.22 ","71.07 ","71.13 "
"TRIPF","TRI-PACK FILMS LIMITED","39,152.00"," 5,580,704.78 ","28,780.00"," 4,115,253.42 ","73.51 ","73.74 "
"TRSM","TRUST MODARABA","2,705,649.00"," 54,839,872.00 ","1,769,239.00"," 36,185,402.36 ","65.39 ","65.98 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","337,533.00"," 4,785,322.70 ","201,115.00"," 2,858,592.79 ","59.58 ","59.74 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","2,227.00"," 25,042.81 ","2,224.00"," 25,007.75 ","99.87 ","99.86 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","101.00"," 23,933.98 ","101.00"," 23,933.98 ","100.00 ","100.00 "
"TSPL","TRI - STAR POWER LIMITED","1,842,708.00"," 16,321,087.36 ","1,761,067.00"," 15,584,395.85 ","95.57 ","95.49 "
"UBDL","UNITED BRANDS LIMITED","6,377.00"," 154,329.95 ","5,746.00"," 139,018.31 ","90.11 ","90.08 "
"UBL","UNITED BANK LIMITED","2,010,095.00"," 698,886,164.34 ","911,244.00"," 337,812,956.71 ","45.33 ","48.34 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","82,500.00"," 2,635,160.00 ","66,000.00"," 2,108,940.00 ","80.00 ","80.03 "
"UCAPM","UNICAP MODARABA","207,371.00"," 1,048,666.42 ","153,334.00"," 778,088.15 ","73.94 ","74.20 "
"UDLI","UDL INTERNATIONAL LIMITED","84,307.00"," 737,007.66 ","84,306.00"," 736,998.18 ","100.00 ","100.00 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","95,792.00"," 8,567,880.44 ","86,644.00"," 7,749,536.44 ","90.45 ","90.45 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","39,410.00"," 634,170.54 ","39,379.00"," 633,673.43 ","99.92 ","99.92 "
"UNITY","UNITY FOODS LIMITED","843,215.00"," 21,435,993.18 ","454,115.00"," 11,716,857.40 ","53.86 ","54.66 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","39.00"," 1,302,283.94 ","28.00"," 935,939.78 ","71.79 ","71.87 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","7,100.00"," 74,565.41 ","7,098.00"," 74,542.99 ","99.97 ","99.97 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","27,481.00"," 4,866,344.97 ","21,100.00"," 3,739,402.89 ","76.78 ","76.84 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","44,858.00"," 17,747,662.16 ","28,324.00"," 11,242,385.01 ","63.14 ","63.35 "
"WASL","WASL MOBILITY MODARABA","3,088,308.00"," 13,558,631.72 ","2,114,925.00"," 9,316,011.35 ","68.48 ","68.71 "
"WAVES","WAVES CORPORATION LIMITED","2,024,541.00"," 16,878,136.47 ","1,667,787.00"," 13,898,225.94 ","82.38 ","82.34 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","3,797,728.00"," 35,277,004.18 ","3,686,364.00"," 34,249,199.97 ","97.07 ","97.09 "
"WTL","WORLDCALL TELECOM LIMITED","13,335,420.00"," 19,403,700.16 ","9,675,499.00"," 14,099,793.44 ","72.55 ","72.67 "
