"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"UNITY","UNITY FOODS LIMITED","1,144,103.00"," 29,257,937.52 ","969,400.00"," 25,352,928.98 ","84.73 ","86.65 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","19.00"," 629,704.89 ","12.00"," 401,299.85 ","63.16 ","63.73 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","350,051.00"," 3,350,811.70 ","200,022.00"," 1,919,328.10 ","57.14 ","57.28 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","17,177.00"," 3,094,669.91 ","14,582.00"," 2,628,971.86 ","84.89 ","84.95 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","8,746.00"," 3,395,230.74 ","7,568.00"," 2,940,509.44 ","86.53 ","86.61 "
"WASL","WASL MOBILITY MODARABA","1,061,496.00"," 4,581,036.59 ","852,566.00"," 3,681,236.77 ","80.32 ","80.36 "
"WAVES","WAVES CORPORATION LIMITED","1,397,283.00"," 11,537,339.30 ","1,312,104.00"," 10,837,315.09 ","93.90 ","93.93 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","776,370.00"," 7,123,702.06 ","661,564.00"," 6,109,329.13 ","85.21 ","85.76 "
"WTL","WORLDCALL TELECOM LIMITED","10,232,908.00"," 15,005,255.10 ","6,867,945.00"," 10,085,085.05 ","67.12 ","67.21 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","1,278,865.00"," 6,223,226.66 ","1,120,722.00"," 5,459,450.51 ","87.63 ","87.73 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","141,397.00"," 14,401,198.43 ","62,382.00"," 6,385,442.83 ","44.12 ","44.34 "
"ZAL","ZAREA LIMITED","252,311.00"," 6,324,087.78 ","226,333.00"," 5,671,633.26 ","89.70 ","89.68 "
"ZIL","ZIL LIMITED","211.00"," 70,010.39 ","181.00"," 59,946.87 ","85.78 ","85.63 "
"ZTL","ZEPHYR TEXTILES LIMITED","54,658.00"," 1,063,036.26 ","44,458.00"," 868,215.58 ","81.34 ","81.67 "
"786","786 INVESTMENT LIMITED","39,244.00"," 366,537.28 ","34,504.00"," 322,285.33 ","87.92 ","87.93 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","595.00"," 572,610.43 ","571.00"," 549,424.21 ","95.97 ","95.95 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","35,212.00"," 1,701,502.26 ","29,072.00"," 1,405,046.11 ","82.56 ","82.58 "
"ABL","ALLIED BANK LIMITED","292,158.00"," 53,469,947.79 ","197,395.00"," 36,200,030.48 ","67.56 ","67.70 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","17,278.00"," 18,657,693.36 ","17,092.00"," 18,456,704.44 ","98.92 ","98.92 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","5,000.00"," 79,870.00 ","3,000.00"," 48,130.00 ","60.00 ","60.26 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","196,431.00"," 56,889,323.96 ","173,756.00"," 50,648,112.55 ","88.46 ","89.03 "
"ADAMS","ADAM SUGAR MILLS LIMITED","4,350.00"," 289,996.91 ","3,836.00"," 255,909.86 ","88.18 ","88.25 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","15,936.00"," 1,062,787.01 ","13,339.00"," 889,651.66 ","83.70 ","83.71 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","1,486,873.00"," 13,732,218.93 ","1,135,000.00"," 10,476,831.34 ","76.33 ","76.29 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","1,952.00"," 86,842.50 ","1,942.00"," 86,399.50 ","99.49 ","99.49 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","66,763.00"," 10,008,469.41 ","50,154.00"," 7,519,838.35 ","75.12 ","75.13 "
"AGL","AGRITECH LIMITED","497,609.00"," 29,507,719.23 ","253,152.00"," 14,981,253.26 ","50.87 ","50.77 "
"AGP","AGP LIMITED","312,912.00"," 62,423,642.48 ","294,735.00"," 58,990,197.60 ","94.19 ","94.50 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","347,768.00"," 2,948,468.90 ","264,638.00"," 2,255,440.70 ","76.10 ","76.50 "
"AGTL","AL-GHAZI TRACTORS LIMITED","8,331.00"," 3,500,663.53 ","7,568.00"," 3,180,932.00 ","90.84 ","90.87 "
"AHCL","ARIF HABIB CORPORATION LIMITED","626,263.00"," 7,727,555.25 ","540,532.00"," 6,670,975.14 ","86.31 ","86.33 "
"AHL","ARIF HABIB LIMITED","31,051.00"," 2,358,717.43 ","27,353.00"," 2,079,593.46 ","88.09 ","88.17 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","14.00"," 1,175.37 ","13.00"," 1,093.92 ","92.86 ","93.07 "
