"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","8,808.00"," 101,320.07 ","8,189.00"," 94,251.09 ","92.97 ","93.02 "
"GGGL","GHANI GLOBAL GLASS LIMITED","1,173,492.00"," 11,335,872.99 ","1,062,408.00"," 10,262,518.35 ","90.53 ","90.53 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","2,124,959.00"," 41,659,177.33 ","1,517,066.00"," 29,754,634.81 ","71.39 ","71.42 "
"GHGL","GHANI GLASS LIMITED","298,607.00"," 11,999,640.45 ","237,506.00"," 9,562,977.65 ","79.54 ","79.69 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","1,694,009.00"," 1,385,940,208.84 ","731,825.00"," 599,825,714.32 ","43.20 ","43.28 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","233,038.00"," 91,712,069.17 ","179,029.00"," 70,504,341.44 ","76.82 ","76.88 "
"GLPL","GILLETTE PAKISTAN LIMITED","1,030.00"," 227,333.28 ","839.00"," 185,113.76 ","81.46 ","81.43 "
"GOC","GOC (PAK) LIMITED","6,818.00"," 794,882.23 ","6,407.00"," 748,849.67 ","93.97 ","94.21 "
"GRR","GLOBE RESIDENCY REIT","66,733.00"," 1,396,538.00 ","65,200.00"," 1,364,253.30 ","97.70 ","97.69 "
"GRYL","GRAYS LEASING LIMITED","799.00"," 5,619.58 ","553.00"," 3,965.97 ","69.21 ","70.57 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","63,419.00"," 265,505.99 ","60,393.00"," 252,365.49 ","95.23 ","95.05 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","702,451.00"," 34,238,581.28 ","462,738.00"," 22,734,795.96 ","65.87 ","66.40 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","269,262.00"," 2,656,493.60 ","175,045.00"," 1,748,686.24 ","65.01 ","65.83 "
"GVGL","GHANI VALUE GLASS LIMITED","13,206.00"," 754,228.37 ","12,317.00"," 703,466.47 ","93.27 ","93.27 "
"GWLC","GHARIBWAL CEMENT LIMITED","220,700.00"," 10,743,855.52 ","173,026.00"," 8,423,757.60 ","78.40 ","78.41 "
"HABSM","HABIB SUGAR MILLS LIMITED","352,934.00"," 31,082,870.10 ","297,798.00"," 26,240,212.31 ","84.38 ","84.42 "
"HAEL","HALA ENTERPRISES LIMITED","16,099.00"," 418,275.31 ","15,485.00"," 402,379.06 ","96.19 ","96.20 "
"HAFL","HAFIZ LIMITED","250.00"," 100,824.30 ","250.00"," 100,824.30 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","209,446.00"," 166,906,507.11 ","160,288.00"," 127,974,511.49 ","76.53 ","76.67 "
