"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","336,343.00"," 3,578,445.37 ","277,254.00"," 2,955,899.19 ","82.43 ","82.60 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","93.00"," 79,467.66 ","68.00"," 58,330.52 ","73.12 ","73.40 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","34,491.00"," 3,638,954.48 ","24,623.00"," 2,626,664.17 ","71.39 ","72.18 "
"ABL","ALLIED BANK LIMITED","307,286.00"," 45,372,417.34 ","180,737.00"," 26,818,392.68 ","58.82 ","59.11 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","22,283.00"," 21,855,553.94 ","21,979.00"," 21,558,921.25 ","98.64 ","98.64 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","11,010.00"," 167,930.00 ","11,010.00"," 167,930.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","405,235.00"," 117,324,169.61 ","306,608.00"," 88,850,217.96 ","75.66 ","75.73 "
"ADAMS","ADAM SUGAR MILLS LIMITED","1,036.00"," 64,568.54 ","895.00"," 56,484.69 ","86.39 ","87.48 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","432,465.00"," 25,316,171.86 ","280,160.00"," 16,601,238.95 ","64.78 ","65.58 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","1,107,694.00"," 9,726,378.93 ","979,415.00"," 8,602,979.50 ","88.42 ","88.45 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","2,063.00"," 69,423.38 ","1,963.00"," 65,878.38 ","95.15 ","94.89 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","63,191.00"," 8,147,932.49 ","34,457.00"," 4,419,411.70 ","54.53 ","54.24 "
"AGL","AGRITECH LIMITED","485,160.00"," 26,701,946.74 ","334,423.00"," 18,444,217.45 ","68.93 ","69.07 "
"AGP","AGP LIMITED","622,275.00"," 119,979,397.68 ","516,937.00"," 99,812,571.62 ","83.07 ","83.19 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","1,690,078.00"," 12,605,887.19 ","1,085,801.00"," 8,142,481.53 ","64.25 ","64.59 "
"AGTL","AL-GHAZI TRACTORS LIMITED","8,245.00"," 3,455,217.36 ","6,879.00"," 2,882,584.68 ","83.43 ","83.43 "
"AHCL","ARIF HABIB CORPORATION LIMITED","13,422,629.00"," 150,522,877.08 ","13,139,927.00"," 147,404,945.20 ","97.89 ","97.93 "
"AHL","ARIF HABIB LIMITED","168,756.00"," 12,920,921.55 ","149,344.00"," 11,444,432.75 ","88.50 ","88.57 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","2,842,984.00"," 144,268,537.74 ","1,705,832.00"," 88,963,444.60 ","60.00 ","61.67 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","3,261,549.00"," 487,927,184.81 ","1,623,845.00"," 250,850,937.66 ","49.79 ","51.41 "
"AKBL","ASKARI BANK LIMITED","6,978,372.00"," 354,261,558.44 ","4,289,408.00"," 220,079,572.78 ","61.47 ","62.12 "
"AKDHL","AKD HOSPITALITY LIMITED","1,639.00"," 274,471.59 ","950.00"," 161,538.95 ","57.96 ","58.85 "
"AKDSL","AKD SECURITIES LIMITED","582,333.00"," 14,770,689.39 ","435,967.00"," 11,061,126.82 ","74.87 ","74.89 "
"AKGL","AL-KHAIR GADOON LIMITED","21.00"," 1,154.75 ","21.00"," 1,154.75 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","37,110.00"," 261,665.26 ","30,647.00"," 216,654.83 ","82.58 ","82.80 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","444,778.00"," 12,533,013.90 ","375,323.00"," 10,523,882.70 ","84.38 ","83.97 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","17.00"," 1,393.41 ","13.00"," 1,085.41 ","76.47 ","77.90 "
"ALTN","ALTERN ENERGY LTD.","1,636,271.00"," 17,993,359.80 ","1,633,255.00"," 17,960,142.28 ","99.82 ","99.82 "
"AMBL","APNA MICROFINANCE BANK LIMITED","6,662.00"," 90,381.99 ","6,193.00"," 84,707.25 ","92.96 ","93.72 "
"AMTEX","AMTEX LIMITED","4,105,315.00"," 14,268,242.09 ","3,205,993.00"," 11,060,432.85 ","78.09 ","77.52 "
"ANL","AZGARD NINE LIMITED","13,019,722.00"," 144,602,753.73 ","8,919,780.00"," 99,620,481.40 ","68.51 ","68.89 "
"ANTM","AN TEXTILE MILLS LIMITED","42,997.00"," 1,216,045.23 ","41,875.00"," 1,185,055.02 ","97.39 ","97.45 "
"APL","ATTOCK PETROLEUM LIMITED","18,871.00"," 9,050,524.79 ","14,947.00"," 7,168,119.83 ","79.21 ","79.20 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","7,914.00"," 266,559.37 ","5,136.00"," 174,786.67 ","64.90 ","65.57 "
"ARPL","ARCHROMA PAKISTAN LIMITED","36,117.00"," 14,865,348.46 ","26,036.00"," 10,787,477.73 ","72.09 ","72.57 "
"ARUJ","ARUJ INDUSTRIES LIMITED","349,112.00"," 3,750,218.23 ","272,999.00"," 2,933,425.41 ","78.20 ","78.22 "
"ASC","AL SHAHEER CORPORATION LIMITED","881,078.00"," 6,801,801.29 ","831,103.00"," 6,415,315.04 ","94.33 ","94.32 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","61,171.00"," 1,767,814.20 ","44,223.00"," 1,283,461.47 ","72.29 ","72.60 "
"ASIC","ASIA INSURANCE COMPANY LIMITED","15.00"," 276.75 ","15.00"," 276.75 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","4,830,036.00"," 54,817,297.94 ","3,653,412.00"," 41,472,147.29 ","75.64 ","75.66 "
"ASTL","AMRELI STEELS LIMITED","199,451.00"," 4,665,437.47 ","161,777.00"," 3,785,942.25 ","81.11 ","81.15 "
"ASTM","ASIM TEXTILE MILLS LIMITED","76,209.00"," 1,164,147.70 ","46,115.00"," 705,159.55 ","60.51 ","60.57 "
