"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"SSOM","S. S. OIL MILLS LIMITED","40,574.00"," 40,898,610.92 ","38,546.00"," 38,873,810.36 ","95.00 ","95.05 "
"STCL","SHABBIR TILES AND CERAMICS LIMITED","3,498,621.00"," 60,440,231.70 ","2,823,604.00"," 48,826,315.81 ","80.71 ","80.78 "
"STJT","SHAHTAJ TEXTILE LIMITED","235.00"," 20,915.00 ","235.00"," 20,915.00 ","100.00 ","100.00 "
"STL","SUPERNET TECHNOLOGIES LIMITED","120.00"," 104,181.48 ","120.00"," 104,181.48 ","100.00 ","100.00 "
"STML","SHAMS TEXTILE MILLS LIMITED","460.00"," 18,130.50 ","460.00"," 18,130.50 ","100.00 ","100.00 "
"STPL","SIDDIQSONS TIN PLATE LIMITED","14,156,343.00"," 113,231,803.22 ","10,327,587.00"," 83,007,554.62 ","72.95 ","73.31 "
"STYLERS","STYLERS INTERNATIONAL LIMITED","129,511.00"," 5,978,629.70 ","88,994.00"," 4,140,403.16 ","68.72 ","69.25 "
"SUHJ","SUHAIL JUTE MILLS LIMITED","142.00"," 18,827.78 ","142.00"," 18,827.78 ","100.00 ","100.00 "
"SURC","SURAJ COTTON MILLS LIMITED","214,727.00"," 32,422,890.09 ","151,200.00"," 22,870,279.33 ","70.41 ","70.54 "
"SUTM","SUNRAYS TEXTILE MILLS LIMITED","17,032.00"," 3,428,891.60 ","15,866.00"," 3,194,330.45 ","93.15 ","93.16 "
"SYM","SYMMETRY GROUP LIMITED","2,943,145.00"," 43,614,034.51 ","2,719,875.00"," 40,330,011.33 ","92.41 ","92.47 "
"SYS","SYSTEMS LIMITED","1,046,989.00"," 123,286,617.06 ","848,718.00"," 100,906,333.43 ","81.06 ","81.85 "
"SZTM","SHAHZAD TEXTILE MILLS LIMITED","13,565.00"," 1,018,634.19 ","12,328.00"," 935,110.74 ","90.88 ","91.80 "
"TATM","TATA TEXTILE MILLS LIMITED","945,300.00"," 212,912,942.69 ","588,607.00"," 134,040,461.22 ","62.27 ","62.96 "
"TBL","TREET BATTERY LIMITED","1,815,990.00"," 23,571,657.46 ","1,575,459.00"," 20,457,763.05 ","86.75 ","86.79 "
"TCORP","TARIQ CORPORATION LIMITED","34,540.00"," 581,162.67 ","33,540.00"," 564,359.67 ","97.10 ","97.11 "
"TELE","TELECARD LIMITED","10,032,487.00"," 81,959,878.55 ","4,181,487.00"," 34,578,743.50 ","41.68 ","42.19 "
"TGL","TARIQ GLASS INDUSTRIES LTD.","28,387.00"," 6,695,623.58 ","25,028.00"," 5,904,383.80 ","88.17 ","88.18 "
"THALL","THAL LIMITED","98,737.00"," 43,178,405.39 ","73,410.00"," 32,167,017.36 ","74.35 ","74.50 "
"THCCL","THATTA CEMENT COMPANY LIMITED","14,677,610.00"," 591,345,498.81 ","10,236,391.00"," 411,624,113.07 ","69.74 ","69.61 "
"TICL","THE THAL INDUSTRIES CORPORATION LIMITED","200.00"," 76,065.00 ","100.00"," 39,065.00 ","50.00 ","51.36 "
"TOMCL","THE ORGANIC MEAT COMPANY LIMITED","1,106,249.00"," 37,922,821.48 ","772,687.00"," 26,482,955.76 ","69.85 ","69.83 "
"TOWL","TOWELLERS LIMITED","66,168.00"," 11,993,125.20 ","52,135.00"," 9,447,576.83 ","78.79 ","78.77 "
"TPL","TPL CORP LIMITED","2,461,733.00"," 14,786,695.39 ","1,697,784.00"," 10,216,621.35 ","68.97 ","69.09 "
"TPLI","TPL INSURANCE LIMITED","4,640,508.00"," 41,063,180.28 ","3,143,094.00"," 27,985,894.14 ","67.73 ","68.15 "
"TPLP","TPL PROPERTIES LIMITED","9,033,720.00"," 94,591,928.52 ","5,702,766.00"," 60,042,393.43 ","63.13 ","63.48 "
"TPLRF1","TPL REIT FUND I","5,247.00"," 71,287.60 ","4,747.00"," 64,467.60 ","90.47 ","90.43 "
"TPLT","TPL TRAKKER LIMITED","1,459,293.00"," 11,568,947.46 ","1,161,408.00"," 9,216,198.11 ","79.59 ","79.66 "
"TREET","TREET CORPORATION LIMITED","8,378,186.00"," 197,823,779.86 ","3,951,843.00"," 96,395,660.36 ","47.17 ","48.73 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","3,170,140.00"," 184,760,840.78 ","2,001,420.00"," 116,660,560.21 ","63.13 ","63.14 "
"TRIPF","TRI-PACK FILMS LIMITED","139,017.00"," 22,330,359.02 ","73,940.00"," 11,891,221.63 ","53.19 ","53.25 "
"TRSM","TRUST MODARABA","646,694.00"," 4,371,352.44 ","616,321.00"," 4,164,901.06 ","95.30 ","95.28 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","15,357.00"," 209,626.53 ","15,302.00"," 208,934.89 ","99.64 ","99.67 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","15,876.00"," 158,831.04 ","15,575.00"," 155,748.80 ","98.10 ","98.06 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","201.00"," 57,536.62 ","192.00"," 54,914.89 ","95.52 ","95.44 "
"TSPL","TRI - STAR POWER LIMITED","1,234,578.00"," 9,456,965.11 ","1,222,345.00"," 9,364,155.02 ","99.01 ","99.02 "
"UBDL","UNITED BRANDS LIMITED","20,245.00"," 573,407.06 ","14,332.00"," 406,748.81 ","70.79 ","70.94 "
"UBL","UNITED BANK LIMITED","6,099,480.00"," 2,078,241,896.28 ","3,084,258.00"," 1,103,283,321.96 ","50.57 ","53.09 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","10,000.00"," 300,505.00 ","8,000.00"," 240,355.00 ","80.00 ","79.98 "
"UCAPM","UNICAP MODARABA","40,123.00"," 150,360.48 ","39,503.00"," 148,027.09 ","98.45 ","98.45 "
"UDLI","UDL INTERNATIONAL LIMITED","15,174.00"," 156,196.83 ","15,130.00"," 155,752.21 ","99.71 ","99.72 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","86,681.00"," 6,193,926.12 ","78,401.00"," 5,605,457.34 ","90.45 ","90.50 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","2,075,942.00"," 34,747,260.42 ","1,512,140.00"," 25,238,613.02 ","72.84 ","72.63 "
"UNITY","UNITY FOODS LIMITED","2,693,774.00"," 68,630,522.34 ","1,948,476.00"," 50,896,041.60 ","72.33 ","74.16 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","61.00"," 1,415,346.56 ","43.00"," 999,243.49 ","70.49 ","70.60 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","37,931.00"," 428,418.36 ","37,915.00"," 428,242.87 ","99.96 ","99.96 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","191,772.00"," 34,907,550.73 ","160,372.00"," 29,231,745.30 ","83.63 ","83.74 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","31,172.00"," 9,892,686.48 ","28,311.00"," 9,007,388.48 ","90.82 ","91.05 "
"WAVES","WAVES CORPORATION LIMITED","2,685,971.00"," 23,652,876.17 ","2,202,212.00"," 19,391,472.40 ","81.99 ","81.98 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","3,767,813.00"," 37,692,821.54 ","2,721,704.00"," 27,483,247.96 ","72.24 ","72.91 "
"WTL","WORLDCALL TELECOM LIMITED","24,558,263.00"," 38,019,738.88 ","18,747,374.00"," 29,016,457.89 ","76.34 ","76.32 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","2,228,707.00"," 11,882,664.31 ","1,543,439.00"," 8,228,049.27 ","69.25 ","69.24 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","39,670.00"," 4,105,845.00 ","39,670.00"," 4,105,845.00 ","100.00 ","100.00 "
"ZAL","ZAREA LIMITED","2,098,963.00"," 51,332,210.83 ","1,642,026.00"," 40,212,743.81 ","78.23 ","78.34 "
"ZIL","ZIL LIMITED","199.00"," 67,156.63 ","195.00"," 65,856.13 ","97.99 ","98.06 "
"ZTL","ZEPHYR TEXTILES LIMITED","831.00"," 13,782.61 ","830.00"," 13,766.80 ","99.88 ","99.89 "
"PAKL","PAK LEATHER CRAFTS LIMITED","13,445.00"," 477,835.25 ","13,178.00"," 468,804.20 ","98.01 ","98.11 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","11,870.00"," 2,836,817.75 ","7,222.00"," 1,734,102.58 ","60.84 ","61.13 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","8,339,667.00"," 129,125,646.29 ","4,632,541.00"," 71,895,705.91 ","55.55 ","55.68 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","57,327.00"," 76,939,565.15 ","39,720.00"," 53,360,116.14 ","69.29 ","69.35 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","12,955,968.00"," 39,100,415.68 ","7,573,658.00"," 22,949,493.01 ","58.46 ","58.69 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","35,083.00"," 186,714.20 ","35,083.00"," 186,714.20 ","100.00 ","100.00 "
"PCAL","PAKISTAN CABLES LIMITED","86,781.00"," 15,729,547.93 ","62,998.00"," 11,423,870.55 ","72.59 ","72.63 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","229.00"," 171,907.03 ","185.00"," 137,628.41 ","80.79 ","80.06 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","3,547.00"," 71,714.28 ","2,991.00"," 60,367.84 ","84.32 ","84.18 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","8,101,437.00"," 181,760,700.63 ","4,375,614.00"," 98,306,744.94 ","54.01 ","54.09 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","212.00"," 6,070,247.63 ","162.00"," 4,651,912.02 ","76.42 ","76.63 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","2,985,740.00"," 26,865,613.29 ","2,662,934.00"," 23,963,920.43 ","89.19 ","89.20 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","989,968.00"," 48,168,505.83 ","790,083.00"," 38,727,730.76 ","79.81 ","80.40 "
"PIL","PICIC INSURANCE LIMITED","5,447,082.00"," 22,585,791.59 ","3,554,312.00"," 14,927,843.51 ","65.25 ","66.09 "
"PIM","POPULAR ISLAMIC MODARABA","216.00"," 4,109.83 ","211.00"," 4,014.83 ","97.69 ","97.69 "
"PINL","PREMIER INSURANCE LIMITED","363,929.00"," 3,599,968.70 ","363,929.00"," 3,599,968.70 ","100.00 ","100.00 "
"PIOC","PIONEER CEMENT LIMITED","205,118.00"," 45,582,394.42 ","110,857.00"," 25,129,619.62 ","54.05 ","55.13 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","9,244.00"," 101,689.20 ","9,244.00"," 101,689.20 ","100.00 ","100.00 "
"PKGP","PAKGEN POWER LIMITED","1,786.00"," 290,989.84 ","1,489.00"," 243,013.66 ","83.37 ","83.51 "
"PKGS","PACKAGES LIMITED","21,763.00"," 12,975,009.51 ","20,238.00"," 12,068,342.80 ","92.99 ","93.01 "
"PMI","FIRST PRUDENTIAL MODARABA","1,869,627.00"," 7,683,344.90 ","1,182,982.00"," 4,858,271.53 ","63.27 ","63.23 "
"PMRS","THE PREMIER SUGAR MILLS AND DIST.CO. LTD","437.00"," 121,678.35 ","437.00"," 121,678.35 ","100.00 ","100.00 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","26,824.00"," 10,580,575.87 ","23,995.00"," 9,464,550.39 ","89.45 ","89.45 "
"POL","PAKISTAN OILFIELDS LIMITED","170,126.00"," 102,761,394.47 ","160,828.00"," 97,301,699.67 ","94.53 ","94.69 "
"POML","PUNJAB OIL MILLS LIMITED","85,972.00"," 19,765,292.30 ","64,756.00"," 14,889,778.51 ","75.32 ","75.33 "
"POWER","POWER CEMENT LIMITED","1,515,839.00"," 21,343,817.62 ","1,137,254.00"," 16,024,405.05 ","75.02 ","75.08 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","986.00"," 18,931.20 ","986.00"," 18,931.20 ","100.00 ","100.00 "
"PPL","PAKISTAN PETROLEUM LIMITED","3,188,949.00"," 518,471,309.73 ","1,825,792.00"," 311,121,904.98 ","57.25 ","60.01 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","467,479.00"," 114,070,322.29 ","270,644.00"," 66,645,037.60 ","57.89 ","58.42 "
"PPVC","PAKISTAN PVC LIMITED","64,443.00"," 802,674.36 ","61,843.00"," 770,628.96 ","95.97 ","96.01 "
"PREMA","AT-TAHUR LIMITED","2,535,655.00"," 108,844,357.84 ","1,985,730.00"," 85,294,213.08 ","78.31 ","78.36 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","1,023.00"," 518,106.97 ","963.00"," 489,906.97 ","94.13 ","94.56 "
"PRL","PAKISTAN REFINERY LIMITED","6,242,920.00"," 205,190,121.00 ","2,743,206.00"," 91,697,111.19 ","43.94 ","44.69 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","1,001.00"," 55,154.01 ","1,001.00"," 55,154.01 ","100.00 ","100.00 "
"PSEL","PAKISTAN SERVICES LIMITED","18,198,660.00"," 12,739,221,345.77 ","18,198,598.00"," 12,739,170,356.41 ","100.00 ","100.00 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","1,834,458.00"," 687,732,237.92 ","1,111,736.00"," 425,674,582.14 ","60.60 ","61.90 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","10,342,049.00"," 331,545,155.61 ","6,506,442.00"," 208,545,205.35 ","62.91 ","62.90 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","5,701.00"," 400,809.22 ","5,600.00"," 394,637.00 ","98.23 ","98.46 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","3,554,596.00"," 83,713,949.38 ","2,035,111.00"," 49,267,514.18 ","57.25 ","58.85 "
"PTL","PANTHER TYRES LIMITED","605,846.00"," 30,577,299.42 ","485,508.00"," 24,535,652.90 ","80.14 ","80.24 "
"QUET","QUETTA TEXTILE MILLS LIMITED","163,736.00"," 2,603,403.95 ","125,091.00"," 1,995,078.20 ","76.40 ","76.63 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","454,996.00"," 3,662,669.22 ","399,939.00"," 3,220,763.01 ","87.90 ","87.93 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","2,198.00"," 1,217,565.69 ","2,155.00"," 1,193,609.34 ","98.04 ","98.03 "
"REDCO","REDCO TEXTILES LIMITED","6,634.00"," 178,895.45 ","6,604.00"," 178,108.00 ","99.55 ","99.56 "
"REWM","RELIANCE WEAVING MILLS LIMITED","10.00"," 1,400.00 ","10.00"," 1,400.00 ","100.00 ","100.00 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","474,163.00"," 5,651,647.00 ","393,467.00"," 4,707,048.07 ","82.98 ","83.29 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","80.00"," 763,601.49 ","70.00"," 667,722.98 ","87.50 ","87.44 "
"RPL","ROSHAN PACKAGES LIMITED","4,989,153.00"," 120,436,051.43 ","3,454,324.00"," 83,553,996.70 ","69.24 ","69.38 "
"RUBY","RUBY TEXTILE MILLS LIMITED","47,377.00"," 452,251.82 ","36,415.00"," 347,595.48 ","76.86 ","76.86 "
"RUPL","RUPALI POLYESTER LIMITED","186,009.00"," 6,480,791.22 ","174,713.00"," 6,095,775.86 ","93.93 ","94.06 "
"SAIF","SAIF TEXTILE MILLS LIMITED","130,613.00"," 3,385,632.25 ","99,662.00"," 2,589,011.37 ","76.30 ","76.47 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","389.00"," 18,190.42 ","350.00"," 16,168.81 ","89.97 ","88.89 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","332.00"," 424,990.86 ","325.00"," 416,157.82 ","97.89 ","97.92 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","15,618.00"," 1,026,184.44 ","15,427.00"," 1,013,801.89 ","98.78 ","98.79 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","670,186.00"," 834,549,810.81 ","403,563.00"," 510,139,368.20 ","60.22 ","61.13 "
"SBL","SAMBA BANK LIMITED","26,769.00"," 265,178.45 ","26,329.00"," 260,844.75 ","98.36 ","98.37 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","113,892.00"," 7,724,859.74 ","78,566.00"," 5,333,608.70 ","68.98 ","69.04 "
"SCL","SHIELD CORPORATION LIMITED","1,311.00"," 440,534.20 ","1,070.00"," 358,639.76 ","81.62 ","81.41 "
"SEARL","THE SEARLE COMPANY LIMITED","6,270,526.00"," 633,557,271.48 ","2,629,424.00"," 281,969,781.31 ","41.93 ","44.51 "
"SEL","SITARA ENERGY LIMITED","3,000.00"," 34,885.00 ","3,000.00"," 34,885.00 ","100.00 ","100.00 "
"SEPL","SECURITY PAPERS LIMITED","290,604.00"," 53,362,125.10 ","165,204.00"," 30,364,320.41 ","56.85 ","56.90 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","22,516.00"," 557,935.19 ","11,833.00"," 297,667.72 ","52.55 ","53.35 "
"SFL","SAPPHIRE FIBRES LIMITED","417.00"," 477,325.50 ","325.00"," 368,369.94 ","77.94 ","77.17 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","36,555.00"," 2,922,141.65 ","32,029.00"," 2,562,576.15 ","87.62 ","87.70 "
"SGPL","S.G. POWER LIMITED","327,342.00"," 2,741,142.06 ","293,788.00"," 2,461,711.19 ","89.75 ","89.81 "
"SHCM","SHADMAN COTTON MILLS LIMITED","945.00"," 46,592.49 ","729.00"," 36,621.08 ","77.14 ","78.60 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","42,721.00"," 2,793,910.28 ","29,728.00"," 1,963,155.47 ","69.59 ","70.27 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","78,852.00"," 17,822,698.90 ","74,330.00"," 16,789,718.89 ","94.27 ","94.20 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","23,399.00"," 13,353,713.21 ","15,696.00"," 8,940,495.13 ","67.08 ","66.95 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","2,407,294.00"," 26,100,551.84 ","799,804.00"," 8,747,141.09 ","33.22 ","33.51 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","1,220.00"," 463,790.27 ","1,219.00"," 463,409.77 ","99.92 ","99.92 "
