"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","4,597,503.00"," 101,864,734.91 ","2,632,360.00"," 58,382,556.80 ","57.26 ","57.31 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","175.00"," 4,571,567.66 ","126.00"," 3,294,854.22 ","72.00 ","72.07 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","5,379,305.00"," 48,729,116.48 ","4,304,804.00"," 39,015,852.87 ","80.03 ","80.07 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","752,650.00"," 33,174,894.19 ","639,819.00"," 28,334,957.52 ","85.01 ","85.41 "
"PIL","PICIC INSURANCE LIMITED","312,230.00"," 1,066,856.17 ","250,776.00"," 857,002.17 ","80.32 ","80.33 "
"PIM","POPULAR ISLAMIC MODARABA","2,405.00"," 46,874.80 ","1,665.00"," 32,181.87 ","69.23 ","68.65 "
"PINL","PREMIER INSURANCE LIMITED","362,354.00"," 3,369,892.20 ","357,354.00"," 3,323,392.20 ","98.62 ","98.62 "
"PIOC","PIONEER CEMENT LIMITED","401,891.00"," 88,524,748.28 ","271,362.00"," 60,712,250.23 ","67.52 ","68.58 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","94,549.00"," 1,031,900.30 ","59,261.00"," 652,599.65 ","62.68 ","63.24 "
"PKGP","PAKGEN POWER LIMITED","6,141.00"," 1,016,540.05 ","6,134.00"," 1,015,357.83 ","99.89 ","99.88 "
"PKGS","PACKAGES LIMITED","20,982.00"," 12,149,805.57 ","18,763.00"," 10,873,956.45 ","89.42 ","89.50 "
"PMI","FIRST PRUDENTIAL MODARABA","1,560,863.00"," 6,453,358.07 ","1,306,341.00"," 5,402,760.58 ","83.69 ","83.72 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","127,943.00"," 51,224,180.27 ","83,783.00"," 33,591,385.87 ","65.48 ","65.58 "
"POL","PAKISTAN OILFIELDS LIMITED","155,883.00"," 89,876,920.52 ","128,959.00"," 76,199,622.39 ","82.73 ","84.78 "
"POML","PUNJAB OIL MILLS LIMITED","11,556.00"," 2,467,624.35 ","7,920.00"," 1,694,867.95 ","68.54 ","68.68 "
"POWER","POWER CEMENT LIMITED","3,798,563.00"," 53,931,892.34 ","2,425,462.00"," 34,538,950.49 ","63.85 ","64.04 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","1,420.00"," 27,894.80 ","920.00"," 17,654.80 ","64.79 ","63.29 "
