"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"MERIT","MERIT PACKAGING LIMITED","483,519.00"," 5,810,040.49 ","430,418.00"," 5,174,847.47 ","89.02 ","89.07 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","2,097,207.00"," 481,360,894.13 ","1,819,115.00"," 420,569,518.82 ","86.74 ","87.37 "
"MFL","MATCO FOODS LIMITED","12,835.00"," 657,698.34 ","12,171.00"," 623,637.29 ","94.83 ","94.82 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","247,000.00"," 3,493,005.00 ","232,500.00"," 3,289,095.00 ","94.13 ","94.16 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","331,016.00"," 11,958,775.63 ","211,110.00"," 7,691,281.28 ","63.78 ","64.31 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","3,572,794.00"," 290,888,728.06 ","2,092,688.00"," 173,891,372.69 ","58.57 ","59.78 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","4,130.00"," 176,075.80 ","4,120.00"," 175,645.80 ","99.76 ","99.76 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","73,631.00"," 4,820,329.05 ","66,838.00"," 4,390,849.70 ","90.77 ","91.09 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","130,731.00"," 1,889,588.52 ","96,330.00"," 1,391,438.65 ","73.69 ","73.64 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","11,309.00"," 803,078.52 ","9,702.00"," 689,098.94 ","85.79 ","85.81 "
"MTL","MILLAT TRACTORS LIMITED","87,590.00"," 48,401,260.30 ","54,877.00"," 31,291,296.84 ","62.65 ","64.65 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","635,724.00"," 42,573,994.97 ","549,024.00"," 36,762,390.34 ","86.36 ","86.35 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","9,171.00"," 354,078.30 ","8,941.00"," 345,019.19 ","97.49 ","97.44 "
"MUREB","MURREE BREWERY COMPANY LIMITED","16,191.00"," 14,563,460.19 ","16,015.00"," 14,407,240.36 ","98.91 ","98.93 "
"MWMP","MANDVIWALLA MAUSER PLASTIC IND. LTD","34,567.00"," 1,287,275.08 ","34,567.00"," 1,287,275.08 ","100.00 ","100.00 "
"MZNPETF","MEEZAN PAKISTAN EXCHANGE TRADED FUND","369,016.00"," 6,063,087.96 ","311,016.00"," 5,111,992.96 ","84.28 ","84.31 "
"NAGC","NAGINA COTTON MILLS LIMITED","4,254.00"," 302,594.00 ","4,194.00"," 298,382.50 ","98.59 ","98.61 "
"NATF","NATIONAL FOODS LIMITED","762,268.00"," 260,105,045.55 ","424,696.00"," 145,151,840.26 ","55.71 ","55.81 "
"NBP","NATIONAL BANK OF PAKISTAN","5,509,563.00"," 634,337,115.77 ","2,857,492.00"," 354,715,759.56 ","51.86 ","55.92 "
"NBPGETF","NBP PAKISTAN GROWTH EXCHANGE TRADED FUND","11,500.00"," 280,455.00 ","11,500.00"," 280,455.00 ","100.00 ","100.00 "
"NCL","NISHAT (CHUNIAN) LIMITED","48,900.00"," 2,195,212.08 ","44,659.00"," 2,003,325.38 ","91.33 ","91.26 "
"NCML","NAZIR COTTON MILLS LIMITED","11.00"," 157.10 ","10.00"," 143.60 ","90.91 ","91.41 "
"NCPL","NISHAT CHUNIAN POWER LIMITED","218,838.00"," 5,457,373.14 ","213,785.00"," 5,331,255.95 ","97.69 ","97.69 "
"NESTLE","NESTLE PAKISTAN LIMITED","190.00"," 1,420,821.11 ","188.00"," 1,406,270.93 ","98.95 ","98.98 "
"NETSOL","NETSOL TECHNOLOGIES LIMITED","315,906.00"," 45,922,072.68 ","209,092.00"," 30,402,570.26 ","66.19 ","66.20 "
"NEXT","NEXT CAPITAL LIMITED","1,626.00"," 13,830.92 ","1,623.00"," 13,804.59 ","99.82 ","99.81 "
"NICL","NIMIR INDUSTRIAL CHEMICALS LIMITED","30,622.00"," 4,929,594.10 ","25,756.00"," 4,145,564.77 ","84.11 ","84.10 "
"NITGETF","NIT PAK. GATEWAY EXCHANGE TRADED FUND","46,500.00"," 1,392,065.00 ","28,000.00"," 842,150.00 ","60.22 ","60.50 "
"NML","NISHAT MILLS LIMITED","429,153.00"," 53,847,512.20 ","239,596.00"," 32,143,735.22 ","55.83 ","59.69 "
"NONS","NOON SUGAR MILLS LIMITED","37,571.00"," 3,415,961.00 ","37,271.00"," 3,388,961.00 ","99.20 ","99.21 "
"NPL","NISHAT POWER LIMITED","543,972.00"," 19,845,068.22 ","463,120.00"," 16,915,411.02 ","85.14 ","85.24 "
"NRL","NATIONAL REFINERY LIMITED","560,053.00"," 129,018,708.00 ","393,685.00"," 90,634,314.55 ","70.29 ","70.25 "
"NRSL","NIMIR RESINS LIMITED","1,348,021.00"," 51,981,339.44 ","1,005,353.00"," 38,861,208.47 ","74.58 ","74.76 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","2.00"," 236.00 ","2.00"," 236.00 ","100.00 ","100.00 "
"OBOY","OILBOY ENERGY LIMITED","54,756.00"," 498,909.59 ","49,701.00"," 453,062.87 ","90.77 ","90.81 "
"OCTOPUS","OCTOPUS DIGITAL LIMITED","361,038.00"," 19,399,732.79 ","270,874.00"," 14,552,711.01 ","75.03 ","75.02 "
"OGDC","OIL & GAS DEVELOPMENT COMPANY LIMITED","4,992,593.00"," 1,121,941,874.04 ","2,754,828.00"," 629,800,159.81 ","55.18 ","56.13 "
"OLPL","OLP FINANCIAL SERVICES PAKISTAN LIMITED","22,356.00"," 913,629.15 ","22,270.00"," 910,163.35 ","99.62 ","99.62 "
"OLPM","OLP MODARABA","22,690.00"," 445,493.90 ","22,687.00"," 445,434.86 ","99.99 ","99.99 "
"OML","OLYMPIA MILLS LIMITED","108.00"," 4,642.90 ","108.00"," 4,642.90 ","100.00 ","100.00 "
"ORM","ORIENT RENTAL MODARABA","17,559.00"," 187,400.25 ","17,559.00"," 187,400.25 ","100.00 ","100.00 "
"OTSU","OTSUKA PAKISTAN LIMITED","8,434.00"," 2,261,754.83 ","7,646.00"," 2,051,570.80 ","90.66 ","90.71 "
"P01GIS031225","1 YEAR GIS-DISCOUNTED-MATURITY 03-12-25","100,003.00"," 482,264,464.28 ","100,001.00"," 482,254,821.28 ","100.00 ","100.00 "
"P01GIS061125","1 YEAR GIS-DISCOUNTED-MATURITY 06-11-25","2.00"," 9,728.00 ","2.00"," 9,728.00 ","100.00 ","100.00 "
"P01GIS150825","1 YEAR GIS-DISCOUNTED - MATURITY 15AUG25","2.00"," 9,940.09 ","2.00"," 9,940.09 ","100.00 ","100.00 "
"P01GIS170925","1 YEAR GIS-DISCOUNTED - MATURITY 170925","1,628,000.00"," 7,930,700,250.00 ","407,000.00"," 1,921,548,750.00 ","25.00 ","24.23 "
"P01GIS201025","1 YEAR GIS-DISCOUNTED-MATURITY 20-10-25","2.00"," 9,777.00 ","2.00"," 9,777.00 ","100.00 ","100.00 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED-MATURITY 29MAY26","2.00"," 9,220.00 ","2.00"," 9,220.00 ","100.00 ","100.00 "
