"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","406.00"," 33,656.40 ","405.00"," 33,572.40 ","99.75 ","99.75 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","247,319.00"," 16,958,010.89 ","109,422.00"," 7,441,430.14 ","44.24 ","43.88 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","1,761,648.00"," 251,023,695.20 ","1,012,766.00"," 145,672,033.34 ","57.49 ","58.03 "
"AKBL","ASKARI BANK LIMITED","8,706,052.00"," 588,204,313.21 ","2,030,188.00"," 162,121,308.06 ","23.32 ","27.56 "
"AKDHL","AKD HOSPITALITY LIMITED","105.00"," 18,900.00 ","105.00"," 18,900.00 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","101,160.00"," 3,297,030.80 ","85,147.00"," 2,776,205.53 ","84.17 ","84.20 "
"AKGL","AL-KHAIR GADOON LIMITED","200.00"," 11,254.97 ","200.00"," 11,254.97 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","844,850.00"," 8,178,842.96 ","732,370.00"," 7,121,957.18 ","86.69 ","87.08 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","17,250.00"," 610,187.06 ","4,650.00"," 169,967.06 ","26.96 ","27.85 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","2,540.00"," 240,491.02 ","2,191.00"," 208,731.12 ","86.26 ","86.79 "
"ALTN","ALTERN ENERGY LTD.","602,164.00"," 6,905,220.14 ","589,897.00"," 6,764,640.53 ","97.96 ","97.96 "
"AMBL","APNA MICROFINANCE BANK LIMITED","2,607.00"," 28,894.25 ","2,101.00"," 22,952.00 ","80.59 ","79.43 "
