"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","17,000.00"," 1,405,183.58 ","15,226.00"," 1,256,418.88 ","89.56 ","89.41 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","98,854.00"," 1,525,505.57 ","78,498.00"," 1,214,062.63 ","79.41 ","79.58 "
"UNITY","UNITY FOODS LIMITED","8,095,057.00"," 228,909,129.21 ","3,880,885.00"," 114,920,864.92 ","47.94 ","50.20 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","132.00"," 4,274,628.94 ","118.00"," 3,829,581.94 ","89.39 ","89.59 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","15,408.00"," 137,797.38 ","15,356.00"," 137,336.84 ","99.66 ","99.67 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","67,704.00"," 12,194,081.05 ","59,796.00"," 10,772,892.29 ","88.32 ","88.35 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","14,654.00"," 5,999,212.88 ","11,977.00"," 4,899,494.53 ","81.73 ","81.67 "
"WASL","WASL MOBILITY MODARABA","2,501,392.00"," 11,482,872.75 ","1,628,637.00"," 7,463,910.35 ","65.11 ","65.00 "
"WAVES","WAVES CORPORATION LIMITED","20,793,019.00"," 191,854,028.86 ","12,382,191.00"," 114,059,043.08 ","59.55 ","59.45 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","7,957,603.00"," 75,348,824.89 ","4,805,371.00"," 45,612,114.71 ","60.39 ","60.53 "
"WTL","WORLDCALL TELECOM LIMITED","36,366,186.00"," 54,264,743.56 ","25,870,642.00"," 38,673,306.86 ","71.14 ","71.27 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","1,951,716.00"," 10,830,157.92 ","1,322,626.00"," 7,371,183.30 ","67.77 ","68.06 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","8,883.00"," 802,468.30 ","8,164.00"," 738,640.37 ","91.91 ","92.05 "
"ZAL","ZAREA LIMITED","6,302,682.00"," 194,379,115.04 ","4,161,716.00"," 129,024,656.23 ","66.03 ","66.38 "
"ZIL","ZIL LIMITED","546.00"," 183,029.45 ","546.00"," 183,029.45 ","100.00 ","100.00 "
"ZTL","ZEPHYR TEXTILES LIMITED","5,600.00"," 109,797.52 ","5,100.00"," 100,224.26 ","91.07 ","91.28 "
