"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","38,416.00"," 405,510.37 ","35,297.00"," 372,549.21 ","91.88 ","91.87 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","149.00"," 159,743.03 ","140.00"," 150,093.01 ","93.96 ","93.96 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","144,249.00"," 7,307,196.19 ","129,989.00"," 6,590,186.95 ","90.11 ","90.19 "
"ABL","ALLIED BANK LIMITED","88,920.00"," 16,901,738.12 ","75,869.00"," 14,414,468.17 ","85.32 ","85.28 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","7,928.00"," 9,365,034.34 ","6,627.00"," 7,830,322.09 ","83.59 ","83.61 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","22,500.00"," 384,640.00 ","22,500.00"," 384,640.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","2,010,064.00"," 596,881,677.12 ","1,003,358.00"," 298,130,357.01 ","49.92 ","49.95 "
"ADAMS","ADAM SUGAR MILLS LIMITED","7,806.00"," 562,420.86 ","7,806.00"," 562,420.86 ","100.00 ","100.00 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","94,211.00"," 5,914,497.49 ","78,761.00"," 4,951,111.94 ","83.60 ","83.71 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","3,503,595.00"," 32,429,522.63 ","2,392,288.00"," 22,197,154.17 ","68.28 ","68.45 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","32,152.00"," 1,452,211.43 ","20,403.00"," 927,205.82 ","63.46 ","63.85 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","42,906.00"," 6,167,588.24 ","36,239.00"," 5,213,239.53 ","84.46 ","84.53 "
"AGL","AGRITECH LIMITED","2,306,697.00"," 188,069,068.20 ","856,843.00"," 70,406,207.99 ","37.15 ","37.44 "
"AGP","AGP LIMITED","306,166.00"," 65,303,112.11 ","278,443.00"," 59,397,545.09 ","90.95 ","90.96 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","422,728.00"," 3,556,577.40 ","323,891.00"," 2,730,252.03 ","76.62 ","76.77 "
"AGTL","AL-GHAZI TRACTORS LIMITED","15,858.00"," 6,707,274.35 ","13,617.00"," 5,758,115.73 ","85.87 ","85.85 "
"AHCL","ARIF HABIB CORPORATION LIMITED","14,473,860.00"," 182,011,942.84 ","13,075,881.00"," 164,451,487.42 ","90.34 ","90.35 "
"AHL","ARIF HABIB LIMITED","1,177,998.00"," 109,461,922.06 ","813,292.00"," 75,684,305.72 ","69.04 ","69.14 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","95.00"," 7,790.00 ","95.00"," 7,790.00 ","100.00 ","100.00 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","307,376.00"," 19,454,168.57 ","165,046.00"," 10,928,782.32 ","53.70 ","56.18 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","8,703,762.00"," 1,447,501,854.88 ","2,266,513.00"," 400,697,941.09 ","26.04 ","27.68 "
"AKBL","ASKARI BANK LIMITED","5,203,292.00"," 367,502,301.68 ","2,606,441.00"," 194,427,763.20 ","50.09 ","52.91 "
"AKDHL","AKD HOSPITALITY LIMITED","26.00"," 4,588.74 ","26.00"," 4,588.74 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","178,106.00"," 5,826,801.31 ","174,990.00"," 5,725,989.77 ","98.25 ","98.27 "
"AKGL","AL-KHAIR GADOON LIMITED","656.00"," 37,289.22 ","526.00"," 30,654.02 ","80.18 ","82.21 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","293,308.00"," 2,733,186.12 ","246,745.00"," 2,298,840.63 ","84.12 ","84.11 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","17,677.00"," 632,687.66 ","12,291.00"," 444,952.06 ","69.53 ","70.33 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","413.00"," 40,562.73 ","413.00"," 40,562.73 ","100.00 ","100.00 "
"ALTN","ALTERN ENERGY LTD.","4,833,371.00"," 57,844,540.14 ","3,244,797.00"," 38,915,978.07 ","67.13 ","67.28 "
"AMBL","APNA MICROFINANCE BANK LIMITED","921.00"," 10,259.94 ","921.00"," 10,259.94 ","100.00 ","100.00 "
"AMTEX","AMTEX LIMITED","20,643,076.00"," 87,287,870.65 ","11,756,154.00"," 49,865,221.28 ","56.95 ","57.13 "
"ANL","AZGARD NINE LIMITED","4,387,578.00"," 57,455,279.15 ","3,402,786.00"," 44,580,577.84 ","77.55 ","77.59 "
"ANSM","ANSARI SUGAR MILLS LIMITED","101.00"," 888.80 ","101.00"," 888.80 ","100.00 ","100.00 "
"ANTM","AN TEXTILE MILLS LIMITED","2,938.00"," 91,785.40 ","2,598.00"," 81,227.40 ","88.43 ","88.50 "
"APL","ATTOCK PETROLEUM LIMITED","86,357.00"," 45,375,473.37 ","84,096.00"," 44,182,621.70 ","97.38 ","97.37 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","129,010.00"," 5,030,833.70 ","128,410.00"," 5,007,782.70 ","99.53 ","99.54 "
"ARPL","ARCHROMA PAKISTAN LIMITED","5,525.00"," 2,389,800.43 ","5,013.00"," 2,167,622.88 ","90.73 ","90.70 "
"ARUJ","ARUJ INDUSTRIES LIMITED","15,342.00"," 151,951.16 ","15,325.00"," 151,785.75 ","99.89 ","99.89 "
"ASC","AL SHAHEER CORPORATION LIMITED","29,190,694.00"," 387,071,372.96 ","17,999,204.00"," 239,929,435.70 ","61.66 ","61.99 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","7,371.00"," 177,353.17 ","4,092.00"," 100,083.62 ","55.51 ","56.43 "
"ASL","AISHA STEEL MILLS LIMITED","25,814,091.00"," 370,107,395.35 ","15,653,455.00"," 224,882,093.20 ","60.64 ","60.76 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","500.00"," 14,595.00 ","500.00"," 14,595.00 ","100.00 ","100.00 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","2,516.00"," 57,315.16 ","527.00"," 11,699.01 ","20.95 ","20.41 "
"ASTL","AMRELI STEELS LIMITED","1,534,437.00"," 35,276,187.07 ","795,237.00"," 18,300,036.62 ","51.83 ","51.88 "
"ASTM","ASIM TEXTILE MILLS LIMITED","280,708.00"," 9,013,331.66 ","205,331.00"," 6,594,945.12 ","73.15 ","73.17 "
"ATBA","ATLAS BATTERY LIMITED","35,699.00"," 10,081,446.31 ","33,106.00"," 9,347,484.36 ","92.74 ","92.72 "
"ATIL","ATLAS INSURANCE LIMITED","57,805.00"," 4,725,585.38 ","49,188.00"," 4,017,200.03 ","85.09 ","85.01 "
"ATLH","ATLAS HONDA LIMITED","7,213.00"," 8,866,927.18 ","6,601.00"," 8,118,986.40 ","91.52 ","91.56 "
"ATRL","ATTOCK REFINERY LIMITED","1,513,719.00"," 978,183,565.44 ","706,393.00"," 477,063,493.80 ","46.67 ","48.77 "
"AVN","AVANCEON LIMITED","2,192,926.00"," 107,774,631.69 ","1,615,293.00"," 81,516,787.12 ","73.66 ","75.64 "
"BAFL","BANK ALFALAH LIMITED","3,019,763.00"," 295,351,063.74 ","2,108,917.00"," 210,846,152.82 ","69.84 ","71.39 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","202.00"," 71,328.22 ","202.00"," 71,328.22 ","100.00 ","100.00 "
"BAHL","BANK AL HABIB LIMITED","1,955,285.00"," 381,597,390.81 ","1,061,794.00"," 212,786,065.35 ","54.30 ","55.76 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","58,314.00"," 2,955,752.04 ","38,174.00"," 1,937,276.86 ","65.46 ","65.54 "
"BATA","BATA PAKISTAN LIMITED","6,647.00"," 11,401,635.26 ","6,444.00"," 11,054,583.21 ","96.95 ","96.96 "
"BBFL","BIG BIRD FOODS LIMITED","5,268,084.00"," 260,949,897.16 ","3,320,372.00"," 164,759,430.99 ","63.03 ","63.14 "
"BCL","BOLAN CASTINGS LIMITED","37,128.00"," 4,227,854.93 ","30,007.00"," 3,418,704.67 ","80.82 ","80.86 "
"BECO","BECO STEEL LIMITED","2,366,945.00"," 45,793,755.57 ","1,456,960.00"," 28,349,753.19 ","61.55 ","61.91 "
"BELA","BELA AUTOMOTIVES LIMITED","1,597.00"," 188,761.83 ","1,522.00"," 179,895.31 ","95.30 ","95.30 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","272,745.00"," 30,798,599.84 ","184,127.00"," 20,773,283.49 ","67.51 ","67.45 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","924,092.00"," 37,833,378.16 ","805,125.00"," 32,965,319.64 ","87.13 ","87.13 "
"BFBIO","BF BIOSCIENCES LIMITED","1,991,050.00"," 344,934,515.49 ","1,114,113.00"," 193,599,842.54 ","55.96 ","56.13 "
"BFMOD","B.F. MODARABA","34,160.00"," 461,057.81 ","34,129.00"," 460,631.80 ","99.91 ","99.91 "
"BGL","BALOCHISTAN GLASS LIMITED","315,757.00"," 3,652,882.98 ","218,849.00"," 2,536,287.42 ","69.31 ","69.43 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","8,107.00"," 8,195,952.83 ","4,616.00"," 4,657,326.72 ","56.94 ","56.82 "
"BIFO","BIAFO INDUSTRIES LIMITED","120,566.00"," 23,390,553.60 ","81,772.00"," 15,883,301.75 ","67.82 ","67.90 "
"BILF","BILAL FIBRES LIMITED","19,228.00"," 465,280.01 ","17,818.00"," 431,587.91 ","92.67 ","92.76 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","4,011,676.00"," 153,686,598.86 ","2,709,769.00"," 103,895,739.58 ","67.55 ","67.60 "
"BML","BANK MAKRAMAH LIMITED","1,982,955.00"," 9,773,516.19 ","1,754,833.00"," 8,650,710.52 ","88.50 ","88.51 "
"BNL","BUNNY`S LIMITED","7,570,319.00"," 930,303,288.85 ","4,218,157.00"," 517,763,062.01 ","55.72 ","55.66 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","102,102.00"," 8,145,440.13 ","89,078.00"," 7,108,271.96 ","87.24 ","87.27 "
"BOK","THE BANK OF KHYBER","58,045.00"," 1,068,994.46 ","57,321.00"," 1,055,713.37 ","98.75 ","98.76 "
"BOP","THE BANK OF PUNJAB","63,364,345.00"," 891,900,586.87 ","22,647,988.00"," 339,232,041.31 ","35.74 ","38.03 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","24,295.00"," 841,183.22 ","20,129.00"," 697,603.08 ","82.85 ","82.93 "
"BRRG","B.R.R. GUARDIAN LIMITED","21,749.00"," 625,492.72 ","18,643.00"," 536,829.88 ","85.72 ","85.83 "
"BTL","BLESSED TEXTILES LIMITED","2,058.00"," 669,597.26 ","1,782.00"," 582,097.33 ","86.59 ","86.93 "
"BUXL","BUXLY PAINTS LIMITED","3,132.00"," 564,168.43 ","3,132.00"," 564,168.43 ","100.00 ","100.00 "
"BWCL","BESTWAY CEMENT  LIMITED","30,033.00"," 16,251,815.60 ","19,581.00"," 10,573,198.48 ","65.20 ","65.06 "
"BWHL","BALUCHISTAN WHEELS LIMITED","54,282.00"," 9,847,235.39 ","45,698.00"," 8,289,176.60 ","84.19 ","84.18 "
"CASH","CALCORP LIMITED","1,459.00"," 56,006.93 ","1,456.00"," 55,885.40 ","99.79 ","99.78 "
"CCM","CRESCENT COTTON MILLS LIMITED","911.00"," 47,935.26 ","810.00"," 42,742.58 ","88.91 ","89.17 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","4,980.00"," 234,567.90 ","4,980.00"," 234,567.90 ","100.00 ","100.00 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","1,012,470.00"," 28,761,889.22 ","860,419.00"," 24,438,590.12 ","84.98 ","84.97 "
"CFL","CRESCENT FIBRES LIMITED","25.00"," 1,250.25 ","25.00"," 1,250.25 ","100.00 ","100.00 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","5.00"," 370.00 ","5.00"," 370.00 ","100.00 ","100.00 "
"CHBL","CHENAB LIMITED","181,430.00"," 3,836,561.19 ","168,505.00"," 3,561,118.78 ","92.88 ","92.82 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","1,253,317.00"," 420,550,815.56 ","877,494.00"," 296,382,106.91 ","70.01 ","70.47 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","681,650.00"," 8,955,384.03 ","544,114.00"," 7,174,711.44 ","79.82 ","80.12 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","194,385.00"," 772,370.88 ","188,257.00"," 747,848.47 ","96.85 ","96.83 "
"CLOV","CLOVER PAKISTAN LIMITED","152,176.00"," 6,264,617.35 ","127,169.00"," 5,236,671.07 ","83.57 ","83.59 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","6,151.00"," 112,822.00 ","1,951.00"," 36,368.00 ","31.72 ","32.23 "
"CNERGY","CNERGYICO PK LIMITED","14,268,639.00"," 94,085,663.49 ","7,964,352.00"," 54,999,545.98 ","55.82 ","58.46 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","76,592.00"," 98,447,999.55 ","66,291.00"," 85,141,838.25 ","86.55 ","86.48 "
"CPHL","CITI PHARMA LIMITED","12,141,815.00"," 1,093,859,657.15 ","4,813,267.00"," 435,878,071.39 ","39.64 ","39.85 "
"CPPL","CHERAT PACKAGING LIMITED","108,935.00"," 12,899,336.96 ","96,209.00"," 11,390,963.04 ","88.32 ","88.31 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","1,275,347.00"," 28,481,261.74 ","797,823.00"," 17,832,933.30 ","62.56 ","62.61 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","995,714.00"," 102,324,140.28 ","637,217.00"," 65,489,716.14 ","64.00 ","64.00 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","1,288,724.00"," 5,139,788.45 ","1,163,000.00"," 4,642,401.29 ","90.24 ","90.32 "
"CTM","COLONY TEXTILE MILLS LIMITED","117,483.00"," 702,329.30 ","114,988.00"," 687,409.25 ","97.88 ","97.88 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","201,826.00"," 7,298,687.02 ","138,347.00"," 5,006,782.30 ","68.55 ","68.60 "
"CYAN","CYAN LIMITED","10,148.00"," 393,532.35 ","10,011.00"," 388,131.75 ","98.65 ","98.63 "
"DAAG","DATA AGRO LIMITED","4,852.00"," 523,976.94 ","4,764.00"," 514,637.17 ","98.19 ","98.22 "
"DADX","DADEX ETERNIT LIMITED","3,254.00"," 210,471.34 ","2,853.00"," 184,799.16 ","87.68 ","87.80 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","2,686,433.00"," 20,188,273.77 ","1,738,724.00"," 13,088,889.19 ","64.72 ","64.83 "
"DCL","DEWAN CEMENT LIMITED","19,529,877.00"," 256,936,755.93 ","13,200,528.00"," 174,118,750.33 ","67.59 ","67.77 "
"DCR","DOLMEN CITY REIT","2,517,899.00"," 83,327,747.59 ","1,977,082.00"," 65,578,398.29 ","78.52 ","78.70 "
"DEL","DAWOOD EQUITIES LIMITED","33,016.00"," 465,760.90 ","28,905.00"," 406,206.00 ","87.55 ","87.21 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,859,107.00"," 64,399,714.13 ","1,105,887.00"," 38,356,100.51 ","59.48 ","59.56 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","861,046.00"," 5,103,661.30 ","613,620.00"," 3,639,841.11 ","71.26 ","71.32 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","8,352,925.00"," 1,546,036,999.36 ","2,242,744.00"," 448,031,126.44 ","26.85 ","28.98 "
"DHPL","DH PARTNERS LIMITED","920,732.00"," 41,528,759.49 ","662,422.00"," 29,846,043.99 ","71.95 ","71.87 "
"DIIL","DIAMOND INDUSTRIES LIMITED","505.00"," 15,878.55 ","505.00"," 15,878.55 ","100.00 ","100.00 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","3,086.00"," 897,284.81 ","1,975.00"," 575,555.16 ","64.00 ","64.14 "
"DMC","D.M. CORPORATION LIMITED","9.00"," 441.49 ","9.00"," 441.49 ","100.00 ","100.00 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","57.00"," 578.87 ","57.00"," 578.87 ","100.00 ","100.00 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","53,086.00"," 861,041.76 ","37,153.00"," 608,173.81 ","69.99 ","70.63 "
"DOL","DESCON OXYCHEM LIMITED","522,248.00"," 17,948,026.90 ","403,915.00"," 13,887,742.19 ","77.34 ","77.38 "
"DSIL","D. S. INDUSTRIES LIMITED","912,323.00"," 5,595,192.96 ","754,513.00"," 4,629,968.11 ","82.70 ","82.75 "
"DSL","DOST STEELS LIMITED","14,993,393.00"," 147,515,122.11 ","14,760,298.00"," 145,281,129.29 ","98.45 ","98.49 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","68,188.00"," 1,973,694.07 ","50,257.00"," 1,457,292.19 ","73.70 ","73.84 "
"DWSM","DEWAN SUGAR MILLS LIMITED","37,147.00"," 245,193.51 ","37,146.00"," 245,186.85 ","100.00 ","100.00 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","96,183.00"," 697,371.86 ","89,987.00"," 652,016.36 ","93.56 ","93.50 "
"DYNO","DYNEA PAKISTAN LIMITED","15,047.00"," 4,361,160.07 ","4,404.00"," 1,275,642.35 ","29.27 ","29.25 "
"ECOP","ECOPACK LIMITED","1,848,898.00"," 107,219,047.84 ","1,378,358.00"," 80,049,543.18 ","74.55 ","74.66 "
"EFERT","ENGRO FERTILIZERS LIMITED","776,347.00"," 162,876,554.08 ","657,254.00"," 138,233,884.00 ","84.66 ","84.87 "
"EFUG","EFU GENERAL INSURANCE LIMITED","2,456.00"," 312,420.02 ","2,254.00"," 286,963.00 ","91.78 ","91.85 "
"EFUL","EFU LIFE ASSURANCE LIMITED","8,395.00"," 1,316,838.92 ","6,101.00"," 954,428.35 ","72.67 ","72.48 "
"ELCM","ELAHI COTTON MILLS LIMITED","179.00"," 33,081.33 ","165.00"," 30,422.72 ","92.18 ","91.96 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","505.00"," 61,374.95 ","255.00"," 31,624.95 ","50.50 ","51.53 "
"EMCO","EMCO INDUSTRIES LIMITED","15,547.00"," 991,771.49 ","13,096.00"," 836,826.40 ","84.23 ","84.38 "
"ENGROH","ENGRO HOLDINGS LIMITED","7,139,953.00"," 1,587,480,681.74 ","4,078,845.00"," 908,973,358.25 ","57.13 ","57.26 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","649,336.00"," 18,074,747.80 ","563,050.00"," 15,650,110.60 ","86.71 ","86.59 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","3.00"," 36.25 ","3.00"," 36.25 ","100.00 ","100.00 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","187,994.00"," 5,234,758.75 ","180,382.00"," 5,022,965.07 ","95.95 ","95.95 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","284,329.00"," 1,828,731.72 ","217,131.00"," 1,382,612.18 ","76.37 ","75.60 "
"EXIDE","EXIDE PAKISTAN LIMITED","11,847.00"," 9,068,330.41 ","11,601.00"," 8,879,434.42 ","97.92 ","97.92 "
"FABL","FAYSAL BANK LIMITED","3,279,137.00"," 254,806,743.08 ","1,668,594.00"," 135,230,663.73 ","50.89 ","53.07 "
"FANM","FIRST AL-NOOR MODARABA","181,130.00"," 1,028,975.85 ","169,457.00"," 963,863.50 ","93.56 ","93.67 "
"FASM","FAISAL SPINNING MILLS LIMITED","28,875.00"," 12,194,669.17 ","13,053.00"," 5,541,069.47 ","45.21 ","45.44 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","717,456.00"," 87,529,040.57 ","542,623.00"," 67,154,626.95 ","75.63 ","76.72 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","48,673,800.00"," 2,512,986,184.31 ","18,345,021.00"," 976,199,223.86 ","37.69 ","38.85 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","11,141.00"," 50,553.83 ","11,130.00"," 50,505.18 ","99.90 ","99.90 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","1,155,551.00"," 97,998,150.86 ","763,182.00"," 64,758,178.84 ","66.04 ","66.08 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","24,673.00"," 335,507.20 ","24,673.00"," 335,507.20 ","100.00 ","100.00 "
"FCL","FAST CABLES LIMITED","2,940,260.00"," 74,736,966.42 ","2,605,597.00"," 66,235,367.27 ","88.62 ","88.62 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","1,000,113.00"," 2,754,766.15 ","852,709.00"," 2,351,855.19 ","85.26 ","85.37 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","4,897,395.00"," 33,312,505.70 ","3,001,927.00"," 20,473,524.77 ","61.30 ","61.46 "
"FECM","FIRST ELITE CAPITAL MODARABA","4,892.00"," 115,969.75 ","4,790.00"," 113,454.95 ","97.91 ","97.83 "
"FECTC","FECTO CEMENT LIMITED","288,539.00"," 26,805,524.68 ","220,426.00"," 20,497,787.03 ","76.39 ","76.47 "
"FEM","FIRST EQUITY MODARABA","39,463.00"," 252,223.02 ","35,795.00"," 229,875.34 ","90.71 ","91.14 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","49,994.00"," 22,082,197.83 ","38,380.00"," 16,958,911.86 ","76.77 ","76.80 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","1,660,134.00"," 725,585,962.37 ","1,157,238.00"," 511,386,576.21 ","69.71 ","70.48 "
"FFL","FAUJI FOODS LIMITED","6,603,502.00"," 105,263,072.37 ","3,987,007.00"," 63,874,488.89 ","60.38 ","60.68 "
"FFLM","FIRST FIDELITY LEASING MODARABA","4,998,916.00"," 43,673,573.12 ","2,789,962.00"," 24,597,929.61 ","55.81 ","56.32 "
"FHAM","FIRST HABIB MODARABA","239,248.00"," 6,999,546.77 ","238,080.00"," 6,965,615.08 ","99.51 ","99.52 "
"FIBLM","FIRST IBL MODARABA","58,872.00"," 506,782.71 ","54,069.00"," 465,862.13 ","91.84 ","91.93 "
"FIL","FATEH INDUSTRIES LIMITED","548.00"," 108,723.68 ","548.00"," 108,723.68 ","100.00 ","100.00 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","336,597.00"," 17,132,328.79 ","298,267.00"," 15,200,083.88 ","88.61 ","88.72 "
"FML","FEROZE1888 MILLS LIMITED","7,266.00"," 540,578.50 ","7,256.00"," 539,841.50 ","99.86 ","99.86 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","744,586.00"," 2,861,756.29 ","666,259.00"," 2,564,658.15 ","89.48 ","89.62 "
"FPJM","FIRST PUNJAB MODARABA","81,715.00"," 366,337.85 ","72,277.00"," 324,641.56 ","88.45 ","88.62 "
"FPRM","FIRST PARAMOUNT MODARABA","860.00"," 8,163.30 ","860.00"," 8,163.30 ","100.00 ","100.00 "
"FRCL","FRONTIER CERAMICS LIMITED","5,878.00"," 245,029.63 ","5,406.00"," 225,600.13 ","91.97 ","92.07 "
"FRSM","FARAN SUGAR MILLS LIMITED","6,176.00"," 277,300.80 ","3,650.00"," 163,412.80 ","59.10 ","58.93 "
"FSWL","FATEH SPORTS WEAR LIMITED","2,016.00"," 289,558.08 ","2,016.00"," 289,558.08 ","100.00 ","100.00 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","875.00"," 16,589.75 ","850.00"," 16,121.50 ","97.14 ","97.18 "
"FTSM","FIRST TRI-STAR MODARABA","63.00"," 856.03 ","53.00"," 716.03 ","84.13 ","83.65 "
"FZCM","FAZAL CLOTH MILLS LIMITED","8,705.00"," 2,540,105.31 ","8,104.00"," 2,362,504.38 ","93.10 ","93.01 "
"GADT","GADOON TEXTILE MILLS LIMITED","130,851.00"," 58,996,848.05 ","92,270.00"," 41,662,473.63 ","70.52 ","70.62 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","1,045,551.00"," 589,735,807.93 ","619,194.00"," 350,434,244.81 ","59.22 ","59.42 "
"GAMON","GAMMON PAKISTAN LIMITED","243,157.00"," 7,199,593.38 ","147,018.00"," 4,356,570.28 ","60.46 ","60.51 "
"GATI","GATRON (INDUSTRIES) LIMITED","219,919.00"," 29,226,440.49 ","168,944.00"," 22,454,250.63 ","76.82 ","76.83 "
