"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","1,167,508.00"," 33,070,858.62 ","1,021,799.00"," 28,952,590.78 ","87.52 ","87.55 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","284.00"," 3,455.23 ","189.00"," 2,379.38 ","66.55 ","68.86 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","70,804.00"," 2,049,278.11 ","68,495.00"," 1,982,458.57 ","96.74 ","96.74 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","1,548.00"," 9,574.97 ","1,535.00"," 9,493.91 ","99.16 ","99.15 "
"EXIDE","EXIDE PAKISTAN LIMITED","4,754.00"," 3,590,827.20 ","4,457.00"," 3,366,366.24 ","93.75 ","93.75 "
"FABL","FAYSAL BANK LIMITED","580,789.00"," 46,099,719.11 ","425,731.00"," 34,558,580.07 ","73.30 ","74.96 "
"FANM","FIRST AL-NOOR MODARABA","66,039.00"," 359,436.35 ","53,878.00"," 293,930.60 ","81.59 ","81.78 "
"FASM","FAISAL SPINNING MILLS LIMITED","415.00"," 163,695.14 ","319.00"," 125,416.96 ","76.87 ","76.62 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","383,751.00"," 48,630,512.91 ","339,594.00"," 43,058,984.65 ","88.49 ","88.54 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","6,284,546.00"," 303,878,072.76 ","3,062,765.00"," 158,013,000.73 ","48.73 ","52.00 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","359,219.00"," 2,314,704.75 ","306,069.00"," 1,973,390.25 ","85.20 ","85.25 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","1,521,333.00"," 129,945,272.73 ","879,848.00"," 75,233,452.18 ","57.83 ","57.90 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","812.00"," 10,984.40 ","801.00"," 10,835.90 ","98.65 ","98.65 "
"FCL","FAST CABLES LIMITED","1,429,478.00"," 36,516,168.16 ","1,248,813.00"," 31,911,786.35 ","87.36 ","87.39 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","9,154,380.00"," 74,855,919.99 ","5,799,921.00"," 47,957,375.45 ","63.36 ","64.07 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","1,732,254.00"," 4,833,879.67 ","1,293,580.00"," 3,610,353.72 ","74.68 ","74.69 "
"FECM","FIRST ELITE CAPITAL MODARABA","7,931.00"," 183,790.41 ","5,930.00"," 137,746.16 ","74.77 ","74.95 "
"FECTC","FECTO CEMENT LIMITED","32,328.00"," 2,953,442.20 ","30,194.00"," 2,757,645.55 ","93.40 ","93.37 "
"FEM","FIRST EQUITY MODARABA","18,770.00"," 123,702.21 ","14,891.00"," 98,364.37 ","79.33 ","79.52 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","55,830.00"," 23,542,377.83 ","50,898.00"," 21,463,303.53 ","91.17 ","91.17 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","827,677.00"," 352,312,979.87 ","547,818.00"," 239,719,966.13 ","66.19 ","68.04 "
"FFL","FAUJI FOODS LIMITED","21,335,097.00"," 362,801,713.68 ","14,480,406.00"," 246,829,853.19 ","67.87 ","68.03 "
"FFLM","FIRST FIDELITY LEASING MODARABA","120,305.00"," 984,648.02 ","118,304.00"," 968,199.78 ","98.34 ","98.33 "
"FHAM","FIRST HABIB MODARABA","19,400.00"," 583,243.54 ","17,190.00"," 516,783.78 ","88.61 ","88.61 "
