"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","46.00"," 60,773.02 ","39.00"," 51,694.01 ","84.78 ","85.06 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","32,099.00"," 2,246,989.88 ","22,540.00"," 1,576,289.99 ","70.22 ","70.15 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","3,227.00"," 472,174.64 ","2,706.00"," 395,941.92 ","83.85 ","83.85 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","87,564.00"," 112,174,386.92 ","59,347.00"," 75,862,928.95 ","67.78 ","67.63 "
"SBL","SAMBA BANK LIMITED","441.00"," 4,257.68 ","440.00"," 4,248.42 ","99.77 ","99.78 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","30,454.00"," 2,051,820.70 ","20,593.00"," 1,384,438.08 ","67.62 ","67.47 "
"SCL","SHIELD CORPORATION LIMITED","127.00"," 38,950.00 ","90.00"," 26,922.00 ","70.87 ","69.12 "
"SEARL","THE SEARLE COMPANY LIMITED","2,692,253.00"," 241,585,109.38 ","1,351,501.00"," 123,325,087.53 ","50.20 ","51.05 "
"SEL","SITARA ENERGY LIMITED","2,871.00"," 33,828.76 ","2,871.00"," 33,828.76 ","100.00 ","100.00 "
"SEPL","SECURITY PAPERS LIMITED","36,121.00"," 6,221,807.73 ","32,803.00"," 5,652,788.91 ","90.81 ","90.85 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","6,402.00"," 139,634.36 ","5,802.00"," 126,246.36 ","90.63 ","90.41 "
"SFL","SAPPHIRE FIBRES LIMITED","192.00"," 207,111.00 ","192.00"," 207,111.00 ","100.00 ","100.00 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","10,006.00"," 731,484.04 ","8,100.00"," 592,379.85 ","80.95 ","80.98 "
"SGPL","S.G. POWER LIMITED","45,907.00"," 357,505.93 ","33,984.00"," 263,884.48 ","74.03 ","73.81 "
"SHCM","SHADMAN COTTON MILLS LIMITED","704.00"," 31,081.45 ","704.00"," 31,081.45 ","100.00 ","100.00 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","58,573.00"," 3,129,136.09 ","47,552.00"," 2,533,137.29 ","81.18 ","80.95 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","30,833.00"," 6,804,174.11 ","24,834.00"," 5,476,820.55 ","80.54 ","80.49 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","12,357.00"," 6,556,053.62 ","5,860.00"," 3,127,210.73 ","47.42 ","47.70 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","540.00"," 72,549.27 ","538.00"," 72,239.57 ","99.63 ","99.57 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","89,461.00"," 967,867.86 ","42,478.00"," 458,719.54 ","47.48 ","47.39 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","1,254.00"," 533,152.38 ","1,222.00"," 520,092.58 ","97.45 ","97.55 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","22.00"," 226.69 ","20.00"," 204.71 ","90.91 ","90.30 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","157.00"," 238,051.01 ","155.00"," 234,981.01 ","98.73 ","98.71 "
"SINDM","SINDH MODARABA","1,890.00"," 24,195.95 ","1,890.00"," 24,195.95 ","100.00 ","100.00 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","19,056.00"," 10,965,701.49 ","16,298.00"," 9,376,543.08 ","85.53 ","85.51 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","600,329.00"," 7,393,489.90 ","386,217.00"," 4,797,607.47 ","64.33 ","64.89 "
