"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"SGPL","S.G. POWER LIMITED","75,463.00"," 941,600.69 ","54,567.00"," 681,521.00 ","72.31 ","72.38 "
"SHCM","SHADMAN COTTON MILLS LIMITED","1,663.00"," 72,508.36 ","1,591.00"," 69,248.56 ","95.67 ","95.50 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","1,070,525.00"," 72,191,406.07 ","781,773.00"," 52,784,978.49 ","73.03 ","73.12 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","21,930.00"," 4,388,206.30 ","21,730.00"," 4,348,204.30 ","99.09 ","99.09 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","11,531.00"," 6,608,354.16 ","11,192.00"," 6,414,883.51 ","97.06 ","97.07 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","66.00"," 9,707.88 ","64.00"," 9,437.88 ","96.97 ","97.22 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","292,107.00"," 2,903,494.66 ","206,856.00"," 2,070,752.90 ","70.82 ","71.32 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","30,655.00"," 14,669,242.19 ","28,429.00"," 13,634,123.92 ","92.74 ","92.94 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","145,025.00"," 1,497,396.11 ","130,928.00"," 1,352,598.94 ","90.28 ","90.33 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","259.00"," 401,272.00 ","259.00"," 401,272.00 ","100.00 ","100.00 "
"SINDM","SINDH MODARABA","4,668.00"," 71,240.12 ","3,072.00"," 47,564.16 ","65.81 ","66.77 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","6,369.00"," 3,928,232.08 ","4,932.00"," 3,042,611.58 ","77.44 ","77.45 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","61,073.00"," 716,834.80 ","46,953.00"," 551,353.15 ","76.88 ","76.91 "
"SLGL","SECURE LOGISTICS GROUP LIMITED","4,468,830.00"," 78,729,608.09 ","3,328,241.00"," 58,680,276.03 ","74.48 ","74.53 "
"SLYT","SALLY TEXTILE MILLS LIMITED","65,440.00"," 1,215,929.91 ","59,871.00"," 1,115,465.59 ","91.49 ","91.74 "
