"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"CHCC","CHERAT CEMENT COMPANY LIMITED","103,064.00"," 28,151,449.25 ","88,952.00"," 24,316,763.95 ","86.31 ","86.38 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","221,830.00"," 902,547.44 ","207,322.00"," 844,511.51 ","93.46 ","93.57 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","184,333.00"," 496,386.84 ","183,500.00"," 494,205.00 ","99.55 ","99.56 "
"CLOV","CLOVER PAKISTAN LIMITED","106,080.00"," 4,451,836.26 ","92,828.00"," 3,897,634.71 ","87.51 ","87.55 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","33,754.00"," 607,878.22 ","32,277.00"," 581,134.70 ","95.62 ","95.60 "
"CNERGY","CNERGYICO PK LIMITED","12,730,178.00"," 97,508,910.84 ","9,227,999.00"," 72,429,958.24 ","72.49 ","74.28 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","26,242.00"," 36,784,327.12 ","19,667.00"," 27,690,729.24 ","74.94 ","75.28 "
"CPHL","CITI PHARMA LIMITED","3,680,275.00"," 321,838,707.80 ","1,738,208.00"," 152,438,607.30 ","47.23 ","47.36 "
"CPPL","CHERAT PACKAGING LIMITED","86,480.00"," 9,842,359.26 ","57,618.00"," 6,547,045.84 ","66.63 ","66.52 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","39,271.00"," 615,026.49 ","30,171.00"," 473,574.49 ","76.83 ","77.00 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","283,377.00"," 36,087,980.89 ","272,926.00"," 34,843,640.55 ","96.31 ","96.55 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","252,653.00"," 770,120.39 ","224,782.00"," 685,414.53 ","88.97 ","89.00 "
"CTM","COLONY TEXTILE MILLS LIMITED","344,131.00"," 1,486,428.02 ","230,827.00"," 998,604.50 ","67.08 ","67.18 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","356,300.00"," 15,921,636.38 ","263,471.00"," 11,802,860.98 ","73.95 ","74.13 "
"CYAN","CYAN LIMITED","22,900.00"," 731,378.40 ","21,760.00"," 694,978.40 ","95.02 ","95.02 "
"DAAG","DATA AGRO LIMITED","2,609.00"," 217,476.67 ","2,481.00"," 206,838.88 ","95.09 ","95.11 "
"DADX","DADEX ETERNIT LIMITED","12,610.00"," 881,734.24 ","7,767.00"," 540,667.46 ","61.59 ","61.32 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","1,265,931.00"," 7,927,580.75 ","1,044,704.00"," 6,542,684.09 ","82.52 ","82.53 "
"DCL","DEWAN CEMENT LIMITED","33,992,276.00"," 467,460,372.80 ","17,584,143.00"," 243,173,376.82 ","51.73 ","52.02 "
"DCR","DOLMEN CITY REIT","472,569.00"," 12,909,582.91 ","459,620.00"," 12,555,592.56 ","97.26 ","97.26 "
"DEL","DAWOOD EQUITIES LIMITED","40,150.00"," 402,527.29 ","40,150.00"," 402,527.29 ","100.00 ","100.00 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,963,287.00"," 70,330,856.33 ","831,996.00"," 29,773,575.17 ","42.38 ","42.33 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","3,056,115.00"," 11,330,844.99 ","957,039.00"," 3,629,322.44 ","31.32 ","32.03 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","3,268,550.00"," 503,650,177.18 ","1,665,179.00"," 258,218,300.12 ","50.95 ","51.27 "
"DHPL","DH PARTNERS LIMITED","29,983.00"," 1,131,167.96 ","25,441.00"," 959,504.65 ","84.85 ","84.82 "
"DIIL","DIAMOND INDUSTRIES LIMITED","3,152.00"," 70,821.20 ","3,146.00"," 70,680.32 ","99.81 ","99.80 "
"DINT","DIN TEXTILE MILLS LIMITED","8,450.00"," 453,735.28 ","8,450.00"," 453,735.28 ","100.00 ","100.00 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","1,166.00"," 275,655.56 ","947.00"," 222,964.47 ","81.22 ","80.89 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","71,520.00"," 751,457.89 ","43,063.00"," 463,271.40 ","60.21 ","61.65 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","170,706.00"," 2,626,639.12 ","165,936.00"," 2,556,035.72 ","97.21 ","97.31 "
"DOL","DESCON OXYCHEM LIMITED","4,522,792.00"," 141,406,927.93 ","2,221,438.00"," 69,464,220.67 ","49.12 ","49.12 "
"DSIL","D. S. INDUSTRIES LIMITED","122,636.00"," 606,948.26 ","121,035.00"," 598,945.89 ","98.69 ","98.68 "
"DSL","DOST STEELS LIMITED","220,514.00"," 1,852,994.47 ","219,709.00"," 1,846,219.22 ","99.63 ","99.63 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","46,852.00"," 1,612,177.89 ","42,027.00"," 1,446,310.24 ","89.70 ","89.71 "
"DWSM","DEWAN SUGAR MILLS LIMITED","97,925.00"," 569,308.07 ","78,518.00"," 458,018.25 ","80.18 ","80.45 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","6,801.00"," 47,097.09 ","6,801.00"," 47,097.09 ","100.00 ","100.00 "
"DYNO","DYNEA PAKISTAN LIMITED","99,242.00"," 25,984,117.05 ","68,359.00"," 18,170,999.39 ","68.88 ","69.93 "
"ECOP","ECOPACK LIMITED","809,908.00"," 69,472,838.49 ","462,889.00"," 40,099,205.77 ","57.15 ","57.72 "
"EFERT","ENGRO FERTILIZERS LIMITED","4,388,319.00"," 813,059,694.43 ","2,842,173.00"," 530,460,714.86 ","64.77 ","65.24 "
"EFUG","EFU GENERAL INSURANCE LIMITED","2,892.00"," 351,355.27 ","2,856.00"," 346,999.27 ","98.76 ","98.76 "
"EFUL","EFU LIFE ASSURANCE LIMITED","145.00"," 22,036.90 ","100.00"," 15,218.50 ","68.97 ","69.06 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","600.00"," 65,046.80 ","600.00"," 65,046.80 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","8,961.00"," 424,012.96 ","8,711.00"," 412,262.96 ","97.21 ","97.23 "
"ENGROH","ENGRO HOLDINGS LIMITED","7,351,845.00"," 1,354,645,958.25 ","5,033,103.00"," 928,560,174.07 ","68.46 ","68.55 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","1,358,180.00"," 44,847,961.91 ","971,347.00"," 32,707,621.83 ","71.52 ","72.93 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","4,000.00"," 49,795.68 ","4,000.00"," 49,795.68 ","100.00 ","100.00 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","328,910.00"," 9,210,253.88 ","314,905.00"," 8,817,623.41 ","95.74 ","95.74 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","21,642.00"," 129,660.85 ","21,642.00"," 129,660.85 ","100.00 ","100.00 "
"EXIDE","EXIDE PAKISTAN LIMITED","7,243.00"," 6,039,894.16 ","5,519.00"," 4,605,330.47 ","76.20 ","76.25 "
"FABL","FAYSAL BANK LIMITED","11,595,968.00"," 679,410,252.59 ","5,896,098.00"," 353,885,670.09 ","50.85 ","52.09 "
"FANM","FIRST AL-NOOR MODARABA","101.00"," 318.15 ","101.00"," 318.15 ","100.00 ","100.00 "
"FASM","FAISAL SPINNING MILLS LIMITED","13.00"," 3,744.00 ","13.00"," 3,744.00 ","100.00 ","100.00 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","1,048,712.00"," 88,207,823.81 ","941,624.00"," 79,703,242.81 ","89.79 ","90.36 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","6,642,963.00"," 293,602,350.24 ","4,329,055.00"," 196,769,271.86 ","65.17 ","67.02 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","1,081.00"," 4,034.94 ","1,080.00"," 4,030.98 ","99.91 ","99.90 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","1,016,131.00"," 106,367,349.07 ","624,505.00"," 65,370,287.46 ","61.46 ","61.46 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","225,728.00"," 2,083,705.32 ","213,888.00"," 1,982,248.22 ","94.75 ","95.13 "
"FCL","FAST CABLES LIMITED","881,520.00"," 20,787,706.69 ","815,230.00"," 19,224,886.51 ","92.48 ","92.48 "
