"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"P01GIS080126","1 YEAR GIS-DISCOUNTED ?MAT DATE 08-01-26","2.00"," 9,475.00 ","2.00"," 9,475.00 ","100.00 ","100.00 "
"P01GIS150825","1 YEAR GIS-DISCOUNTED - MATURITY 15AUG25","2.00"," 9,844.00 ","2.00"," 9,844.00 ","100.00 ","100.00 "
"P01GIS170925","1 YEAR GIS-DISCOUNTED - MATURITY 170925","92,001.00"," 448,384,875.00 ","92,000.00"," 448,380,000.00 ","100.00 ","100.00 "
"P01GIS201025","1 YEAR GIS-DISCOUNTED -MATURITY 20-10-25","2.00"," 9,676.00 ","2.00"," 9,676.00 ","100.00 ","100.00 "
"P01GIS250725","1 YEAR GIS-DISCOUNTED - MATURITY 25JUL25","2.00"," 9,895.00 ","2.00"," 9,895.00 ","100.00 ","100.00 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED - MATURITY 29MAY26","2.00"," 9,124.00 ","2.00"," 9,124.00 ","100.00 ","100.00 "
"P10VRR070335","10 YEAR GIS-VRR ?MATURITY DATE 07-MAR-35","5,000.00"," 26,079,208.00 ","5,000.00"," 26,079,208.00 ","100.00 ","100.00 "
"PABC","PAKISTAN ALUMINIUM BEVERAGE CANS LTD","16,220.00"," 1,762,400.91 ","8,987.00"," 981,592.18 ","55.41 ","55.70 "
"PACE","PACE (PAKISTAN) LIMITED","20,854,461.00"," 132,978,168.66 ","11,367,682.00"," 72,706,841.82 ","54.51 ","54.68 "
"PAEL","PAK ELEKTRON LIMITED","3,340,962.00"," 133,697,715.38 ","1,819,053.00"," 74,932,652.24 ","54.45 ","56.05 "
"PAKD","PAK DATACOM LIMITED","23,829.00"," 8,263,044.41 ","19,523.00"," 6,779,948.49 ","81.93 ","82.05 "
"PAKL","PAK LEATHER CRAFTS LIMITED","24,549.00"," 742,213.45 ","22,999.00"," 694,905.23 ","93.69 ","93.63 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","10,433.00"," 1,564,419.21 ","10,433.00"," 1,564,419.21 ","100.00 ","100.00 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","606,852.00"," 8,131,402.87 ","581,452.00"," 7,793,494.75 ","95.81 ","95.84 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","170.00"," 202,126.30 ","117.00"," 139,307.31 ","68.82 ","68.92 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","92,059,146.00"," 346,837,872.62 ","39,090,716.00"," 150,891,285.27 ","42.46 ","43.50 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","12,315.00"," 50,741.80 ","12,216.00"," 50,350.75 ","99.20 ","99.23 "
"PCAL","PAKISTAN CABLES LIMITED","17,212.00"," 2,621,551.65 ","14,212.00"," 2,164,189.65 ","82.57 ","82.55 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","1,175.00"," 887,998.54 ","963.00"," 730,423.79 ","81.96 ","82.26 "
"PESC2","PAKISTAN ENERGY SUKUK-II","68,000.00"," 349,208,362.80 ","68,000.00"," 349,208,362.80 ","100.00 ","100.00 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","2,238.00"," 50,661.98 ","2,091.00"," 47,352.43 ","93.43 ","93.47 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","43,086,504.00"," 1,008,977,898.41 ","17,454,261.00"," 411,294,483.96 ","40.51 ","40.76 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","11.00"," 187,002.09 ","11.00"," 187,002.09 ","100.00 ","100.00 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","3,559,678.00"," 29,674,092.52 ","2,814,506.00"," 23,467,535.92 ","79.07 ","79.08 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","46,551.00"," 1,761,129.16 ","40,001.00"," 1,513,022.17 ","85.93 ","85.91 "
"PIL","PICIC INSURANCE LIMITED","1,152,001.00"," 4,229,547.11 ","821,917.00"," 3,038,574.36 ","71.35 ","71.84 "
"PIM","POPULAR ISLAMIC MODARABA","1,843.00"," 27,495.68 ","1,832.00"," 27,334.97 ","99.40 ","99.42 "
"PINL","PREMIER INSURANCE LIMITED","22,311.00"," 125,629.65 ","22,061.00"," 124,301.15 ","98.88 ","98.94 "
"PIOC","PIONEER CEMENT LIMITED","320,952.00"," 68,711,102.34 ","246,651.00"," 53,273,575.66 ","76.85 ","77.53 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","4,100.00"," 44,280.00 ","3,600.00"," 38,880.00 ","87.80 ","87.80 "
"PKGP","PAKGEN POWER LIMITED","14,218.00"," 3,836,723.52 ","10,846.00"," 2,929,310.50 ","76.28 ","76.35 "
"PKGS","PACKAGES LIMITED","201,962.00"," 104,972,999.57 ","201,947.00"," 104,965,357.21 ","99.99 ","99.99 "
"PMI","FIRST PRUDENTIAL MODARABA","9,587,129.00"," 41,343,686.37 ","8,939,223.00"," 38,677,651.49 ","93.24 ","93.55 "
"PMPK","PHILIP MORRIS (PAKISTAN) LIMITED","487.00"," 548,738.46 ","432.00"," 487,550.06 ","88.71 ","88.85 "
"PMRS","THE PREMIER SUGAR MILLS AND DIST.CO. LTD","6,255.00"," 1,568,825.50 ","6,255.00"," 1,568,825.50 ","100.00 ","100.00 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","15,814.00"," 5,283,186.83 ","13,372.00"," 4,468,599.48 ","84.56 ","84.58 "
"POL","PAKISTAN OILFIELDS LIMITED","183,066.00"," 98,119,690.80 ","140,790.00"," 76,570,831.75 ","76.91 ","78.04 "
"POML","PUNJAB OIL MILLS LIMITED","33,494.00"," 7,184,527.45 ","26,876.00"," 5,769,888.85 ","80.24 ","80.31 "
"POWER","POWER CEMENT LIMITED","2,917,491.00"," 40,536,707.58 ","2,332,063.00"," 32,426,365.06 ","79.93 ","79.99 "
"PPL","PAKISTAN PETROLEUM LIMITED","3,257,310.00"," 540,067,872.23 ","1,900,011.00"," 325,801,141.69 ","58.33 ","60.33 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","282,826.00"," 48,445,605.04 ","190,395.00"," 32,692,542.47 ","67.32 ","67.48 "
"PPVC","PAKISTAN PVC LIMITED","2,227.00"," 21,930.45 ","1,225.00"," 12,250.80 ","55.01 ","55.86 "
"PREMA","AT-TAHUR LIMITED","4,763,185.00"," 212,230,266.45 ","2,386,856.00"," 106,494,856.84 ","50.11 ","50.18 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","963.00"," 440,403.30 ","962.00"," 439,960.79 ","99.90 ","99.90 "
