"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","5,356.00"," 97,504.04 ","1,815.00"," 34,629.04 ","33.89 ","35.52 "
"CNERGY","CNERGYICO PK LIMITED","12,596,027.00"," 87,664,107.77 ","9,156,915.00"," 65,021,979.96 ","72.70 ","74.17 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","711.00"," 946,422.94 ","573.00"," 763,041.61 ","80.59 ","80.62 "
"CPHL","CITI PHARMA LIMITED","1,631,138.00"," 136,242,864.55 ","899,064.00"," 75,571,824.91 ","55.12 ","55.47 "
"CPPL","CHERAT PACKAGING LIMITED","50,309.00"," 5,731,900.62 ","24,380.00"," 2,759,169.22 ","48.46 ","48.14 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","2,277,826.00"," 46,894,903.37 ","1,556,018.00"," 32,086,704.88 ","68.31 ","68.42 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","681,183.00"," 76,594,712.11 ","656,917.00"," 73,828,389.95 ","96.44 ","96.39 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","2,152,630.00"," 6,977,354.24 ","1,766,399.00"," 5,722,059.31 ","82.06 ","82.01 "
"CTM","COLONY TEXTILE MILLS LIMITED","339,198.00"," 1,667,347.53 ","309,918.00"," 1,522,057.33 ","91.37 ","91.29 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","141,133.00"," 5,940,086.22 ","128,726.00"," 5,418,019.05 ","91.21 ","91.21 "
"CYAN","CYAN LIMITED","29,898.00"," 933,475.28 ","24,198.00"," 756,740.27 ","80.94 ","81.07 "
"DAAG","DATA AGRO LIMITED","27,838.00"," 3,398,359.73 ","21,002.00"," 2,569,912.94 ","75.44 ","75.62 "
"DADX","DADEX ETERNIT LIMITED","7,036.00"," 480,023.04 ","3,030.00"," 202,743.36 ","43.06 ","42.24 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","194,790.00"," 1,271,804.41 ","168,874.00"," 1,102,914.64 ","86.70 ","86.72 "
"DCL","DEWAN CEMENT LIMITED","8,543,172.00"," 128,132,175.82 ","4,808,838.00"," 72,426,308.21 ","56.29 ","56.52 "
"DCR","DOLMEN CITY REIT","369,585.00"," 9,990,192.23 ","362,318.00"," 9,793,976.81 ","98.03 ","98.04 "
"DEL","DAWOOD EQUITIES LIMITED","61,070.00"," 579,664.83 ","53,470.00"," 507,439.83 ","87.56 ","87.54 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,372,796.00"," 50,780,143.15 ","816,473.00"," 30,260,185.16 ","59.48 ","59.59 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","1,274,020.00"," 5,678,318.59 ","833,097.00"," 3,722,552.06 ","65.39 ","65.56 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","2,750,854.00"," 416,703,714.89 ","1,194,313.00"," 188,032,676.76 ","43.42 ","45.12 "
"DHPL","DH PARTNERS LIMITED","14,883.00"," 551,520.76 ","13,925.00"," 516,053.23 ","93.56 ","93.57 "
"DIIL","DIAMOND INDUSTRIES LIMITED","1,131.00"," 26,691.61 ","1,131.00"," 26,691.61 ","100.00 ","100.00 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","162.00"," 38,901.27 ","97.00"," 23,649.27 ","59.88 ","60.79 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","1,741.00"," 16,862.13 ","1,540.00"," 14,941.40 ","88.45 ","88.61 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","7,904.00"," 117,474.15 ","7,404.00"," 109,924.15 ","93.67 ","93.57 "
"DOL","DESCON OXYCHEM LIMITED","968,755.00"," 28,900,901.77 ","773,333.00"," 23,054,346.07 ","79.83 ","79.77 "
"DSIL","D. S. INDUSTRIES LIMITED","387,617.00"," 2,113,000.18 ","383,844.00"," 2,092,326.27 ","99.03 ","99.02 "
"DSL","DOST STEELS LIMITED","99,960.00"," 750,399.34 ","96,936.00"," 727,913.26 ","96.97 ","97.00 "
