"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"GHNI","GHANDHARA INDUSTRIES LIMITED","477,848.00"," 322,013,981.93 ","234,648.00"," 158,540,879.23 ","49.11 ","49.23 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","757,573.00"," 299,429,616.77 ","645,817.00"," 255,158,803.75 ","85.25 ","85.21 "
"GLPL","GILLETTE PAKISTAN LIMITED","1,806.00"," 466,288.50 ","1,763.00"," 455,328.17 ","97.62 ","97.65 "
"GOC","GOC (PAK) LIMITED","4,725.00"," 371,546.70 ","3,171.00"," 248,298.10 ","67.11 ","66.83 "
"GRR","GLOBE RESIDENCY REIT","33,109.00"," 567,859.24 ","31,939.00"," 547,476.92 ","96.47 ","96.41 "
"GRYL","GRAYS LEASING LIMITED","116,662.00"," 761,577.02 ","110,637.00"," 725,432.02 ","94.84 ","95.25 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","1,431.00"," 5,404.19 ","1,190.00"," 4,472.00 ","83.16 ","82.75 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","528,650.00"," 22,166,469.64 ","218,669.00"," 9,377,982.53 ","41.36 ","42.31 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","500.00"," 3,891.00 ","500.00"," 3,891.00 ","100.00 ","100.00 "
"GVGL","GHANI VALUE GLASS LIMITED","77,412.00"," 4,174,275.79 ","67,992.00"," 3,670,448.68 ","87.83 ","87.93 "
"GWLC","GHARIBWAL CEMENT LIMITED","8,372,551.00"," 409,042,133.25 ","4,191,198.00"," 205,538,208.97 ","50.06 ","50.25 "
"HABSM","HABIB SUGAR MILLS LIMITED","25,166.00"," 1,972,103.27 ","23,346.00"," 1,829,088.67 ","92.77 ","92.75 "
"HAEL","HALA ENTERPRISES LIMITED","295,461.00"," 10,260,161.83 ","207,819.00"," 7,225,926.45 ","70.34 ","70.43 "
"HAFL","HAFIZ LIMITED","1.00"," 300.00 ","1.00"," 300.00 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","56,271.00"," 42,376,498.31 ","44,642.00"," 33,611,869.56 ","79.33 ","79.32 "
"HASCOL","HASCOL PETROLEUM LIMITED","12,724,066.00"," 130,151,347.89 ","7,840,561.00"," 80,555,289.70 ","61.62 ","61.89 "
"HBL","HABIB BANK LIMITED","4,429,420.00"," 727,738,592.12 ","3,100,491.00"," 517,769,143.85 ","70.00 ","71.15 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","2,300.00"," 273,026.00 ","1,400.00"," 166,241.00 ","60.87 ","60.89 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","548,906.00"," 156,199,223.51 ","438,532.00"," 124,822,262.37 ","79.89 ","79.91 "
"HGFA","HBL GROWTH FUND-CLASS A","446.00"," 4,500.80 ","446.00"," 4,500.80 ","100.00 ","100.00 "
"HICL","HABIB INSURANCE COMPANY LIMITED","668,303.00"," 5,308,483.82 ","573,811.00"," 4,570,811.99 ","85.86 ","86.10 "
"HIFA","HBL INVESTMENT FUND-CLASS A","185,967.00"," 659,817.05 ","173,829.00"," 619,195.54 ","93.47 ","93.84 "
"HINO","HINOPAK MOTORS LIMITED","46,614.00"," 18,013,388.07 ","38,782.00"," 15,003,779.09 ","83.20 ","83.29 "
"HINOON","HIGHNOON LABORATORIES LIMITED","112,056.00"," 108,142,797.35 ","95,845.00"," 92,346,531.78 ","85.53 ","85.39 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","1,915,546.00"," 7,413,476.50 ","1,087,409.00"," 4,207,593.35 ","56.77 ","56.76 "
"HMB","HABIB METROPOLITAN BANK LIMITED","629,960.00"," 62,434,467.50 ","623,180.00"," 61,766,874.45 ","98.92 ","98.93 "
"HPL","HOECHST PAKISTAN LIMITED","461.00"," 1,594,212.19 ","450.00"," 1,556,147.25 ","97.61 ","97.61 "
"HRPL","HABIB RICE PRODUCTS LIMITED","900.00"," 28,796.00 ","900.00"," 28,796.00 ","100.00 ","100.00 "
"HTL","HI-TECH LUBRICANTS LIMITED","1,183,112.00"," 54,527,922.54 ","900,970.00"," 41,659,746.62 ","76.15 ","76.40 "
"HUBC","THE HUB POWER COMPANY LIMITED","6,714,530.00"," 936,696,425.63 ","4,200,798.00"," 592,556,470.45 ","62.56 ","63.26 "
"HUMNL","HUM NETWORK LIMITED","7,161,292.00"," 84,111,115.95 ","6,013,444.00"," 71,072,599.60 ","83.97 ","84.50 "
"HUSI","HUSEIN INDUSTRIES LIMITED","7,433.00"," 229,441.00 ","4,462.00"," 138,844.75 ","60.03 ","60.51 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","142,951.00"," 1,529,886.63 ","140,750.00"," 1,506,305.63 ","98.46 ","98.46 "
"IBFL","IBRAHIM FIBRES LIMITED","2,445.00"," 825,387.30 ","1,242.00"," 429,211.08 ","50.80 ","52.00 "
"IBLHL","IBL HEALTHCARE LIMITED","2,949,998.00"," 166,545,814.95 ","1,540,797.00"," 87,286,481.09 ","52.23 ","52.41 "
"ICCI","ICC INDUSTRIES LIMITED","144,537.00"," 1,899,943.47 ","115,904.00"," 1,526,666.43 ","80.19 ","80.35 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","38,943,385.00"," 224,896,683.80 ","19,737,673.00"," 117,167,967.95 ","50.68 ","52.10 "
