"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"RPL","ROSHAN PACKAGES LIMITED","1,574,897.00"," 27,939,548.64 ","1,081,314.00"," 19,233,105.22 ","68.66 ","68.84 "
"RUBY","RUBY TEXTILE MILLS LIMITED","476.00"," 3,888.98 ","476.00"," 3,888.98 ","100.00 ","100.00 "
"RUPL","RUPALI POLYESTER LIMITED","246,969.00"," 4,941,759.23 ","218,375.00"," 4,367,405.28 ","88.42 ","88.38 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","64.00"," 2,642.76 ","63.00"," 2,604.91 ","98.44 ","98.57 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","307,288.00"," 8,411,029.42 ","250,135.00"," 6,846,167.83 ","81.40 ","81.40 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","500.00"," 32,000.00 ","500.00"," 32,000.00 ","100.00 ","100.00 "
"CHBL","CHENAB LIMITED","14,523.00"," 93,384.72 ","14,223.00"," 91,464.72 ","97.93 ","97.94 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","84,582.00"," 22,539,310.68 ","64,294.00"," 17,591,538.65 ","76.01 ","78.05 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","8,775,402.00"," 54,763,878.92 ","2,965,385.00"," 18,650,439.86 ","33.79 ","34.06 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","25,983.00"," 78,319.17 ","25,357.00"," 76,494.51 ","97.59 ","97.67 "
"CLOV","CLOVER PAKISTAN LIMITED","110,782.00"," 4,459,944.16 ","107,420.00"," 4,324,147.49 ","96.97 ","96.96 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","7,364.00"," 133,194.75 ","7,360.00"," 133,123.89 ","99.95 ","99.95 "
"CNERGY","CNERGYICO PK LIMITED","7,285,059.00"," 50,787,551.82 ","5,394,968.00"," 38,320,327.29 ","74.06 ","75.45 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","28,334.00"," 37,691,281.17 ","2,483.00"," 3,289,965.44 ","8.76 ","8.73 "
"CPHL","CITI PHARMA LIMITED","1,436,852.00"," 119,565,664.84 ","1,037,778.00"," 86,368,913.04 ","72.23 ","72.24 "
"CPPL","CHERAT PACKAGING LIMITED","105,704.00"," 12,111,862.00 ","96,816.00"," 11,103,428.49 ","91.59 ","91.67 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","1,953,222.00"," 35,788,404.82 ","1,488,447.00"," 27,457,564.71 ","76.20 ","76.72 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","131,309.00"," 15,045,660.16 ","97,041.00"," 11,121,495.36 ","73.90 ","73.92 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","3,507,869.00"," 11,443,847.00 ","2,249,602.00"," 7,376,728.14 ","64.13 ","64.46 "
"CTM","COLONY TEXTILE MILLS LIMITED","501,712.00"," 2,418,936.24 ","358,911.00"," 1,736,396.87 ","71.54 ","71.78 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","98,847.00"," 4,194,171.74 ","79,782.00"," 3,384,526.91 ","80.71 ","80.70 "
"CYAN","CYAN LIMITED","35,353.00"," 1,121,474.72 ","34,497.00"," 1,093,665.22 ","97.58 ","97.52 "
"DAAG","DATA AGRO LIMITED","31,262.00"," 3,429,453.34 ","23,388.00"," 2,573,858.83 ","74.81 ","75.05 "
"DADX","DADEX ETERNIT LIMITED","4,696.00"," 327,532.43 ","1,682.00"," 121,191.11 ","35.82 ","37.00 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","305,637.00"," 2,026,978.77 ","271,155.00"," 1,799,094.10 ","88.72 ","88.76 "
"DCL","DEWAN CEMENT LIMITED","6,679,170.00"," 104,383,830.78 ","3,713,076.00"," 57,954,265.86 ","55.59 ","55.52 "
"DCR","DOLMEN CITY REIT","795,171.00"," 21,440,033.50 ","776,591.00"," 20,939,407.71 ","97.66 ","97.66 "
"DEL","DAWOOD EQUITIES LIMITED","54,529.00"," 520,385.40 ","44,035.00"," 421,414.02 ","80.76 ","80.98 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","2,646,861.00"," 99,380,110.11 ","914,195.00"," 34,267,166.20 ","34.54 ","34.48 "
