"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","60,627.00"," 797,614.85 ","59,495.00"," 782,684.98 ","98.13 ","98.13 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","40.00"," 41,176.88 ","35.00"," 35,953.98 ","87.50 ","87.32 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","2,470.00"," 124,068.29 ","2,155.00"," 107,864.34 ","87.25 ","86.94 "
"ABL","ALLIED BANK LIMITED","1,892,553.00"," 370,537,774.56 ","957,966.00"," 188,978,489.20 ","50.62 ","51.00 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","26,093.00"," 33,139,448.40 ","26,017.00"," 33,042,478.43 ","99.71 ","99.71 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","21,000.00"," 418,200.00 ","21,000.00"," 418,200.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","341,031.00"," 105,314,906.40 ","268,585.00"," 82,950,512.34 ","78.76 ","78.76 "
"ADAMS","ADAM SUGAR MILLS LIMITED","153.00"," 10,918.42 ","153.00"," 10,918.42 ","100.00 ","100.00 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","31,445.00"," 1,620,508.69 ","22,445.00"," 1,155,396.52 ","71.38 ","71.30 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","3,796,226.00"," 35,612,500.29 ","2,434,328.00"," 22,887,650.29 ","64.12 ","64.27 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","134,858.00"," 6,101,372.51 ","85,781.00"," 3,910,061.41 ","63.61 ","64.08 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","11,099.00"," 1,582,044.86 ","6,977.00"," 1,000,544.22 ","62.86 ","63.24 "
"AGL","AGRITECH LIMITED","381,694.00"," 28,879,919.61 ","277,221.00"," 20,986,559.38 ","72.63 ","72.67 "
"AGP","AGP LIMITED","155,367.00"," 30,322,008.63 ","137,640.00"," 26,903,610.37 ","88.59 ","88.73 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","542,545.00"," 4,913,887.67 ","502,983.00"," 4,555,762.35 ","92.71 ","92.71 "
"AGTL","AL-GHAZI TRACTORS LIMITED","58,806.00"," 23,574,379.39 ","51,346.00"," 20,593,578.63 ","87.31 ","87.36 "
"AHCL","ARIF HABIB CORPORATION LIMITED","7,142,383.00"," 120,118,877.31 ","5,685,666.00"," 95,616,338.60 ","79.60 ","79.60 "
"AHL","ARIF HABIB LIMITED","334,572.00"," 45,563,700.12 ","264,272.00"," 35,999,073.11 ","78.99 ","79.01 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","610.00"," 53,198.58 ","549.00"," 48,320.91 ","90.00 ","90.83 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","2,795,384.00"," 244,867,463.53 ","1,449,282.00"," 133,613,480.53 ","51.85 ","54.57 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","1,580,399.00"," 248,977,588.04 ","762,601.00"," 125,598,265.73 ","48.25 ","50.45 "
"AKBL","ASKARI BANK LIMITED","7,825,136.00"," 686,639,869.34 ","3,458,932.00"," 320,145,744.47 ","44.20 ","46.62 "
"AKDHL","AKD HOSPITALITY LIMITED","543.00"," 91,044.00 ","542.00"," 90,872.00 ","99.82 ","99.81 "
"AKDSL","AKD SECURITIES LIMITED","2,687,855.00"," 104,646,414.04 ","1,723,061.00"," 66,845,839.54 ","64.11 ","63.88 "
"AKGL","AL-KHAIR GADOON LIMITED","2.00"," 116.00 ","2.00"," 116.00 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","797,099.00"," 11,040,807.53 ","711,045.00"," 9,852,125.43 ","89.20 ","89.23 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","1,144.00"," 40,059.25 ","844.00"," 29,811.25 ","73.78 ","74.42 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","501,138.00"," 45,701,538.05 ","501,137.00"," 45,701,439.16 ","100.00 ","100.00 "
"ALTN","ALTERN ENERGY LTD.","524,312.00"," 6,817,236.00 ","468,270.00"," 6,088,207.49 ","89.31 ","89.31 "
"AMBL","APNA MICROFINANCE BANK LIMITED","100.00"," 1,053.00 ","100.00"," 1,053.00 ","100.00 ","100.00 "
"AMTEX","AMTEX LIMITED","682,739.00"," 2,772,569.29 ","520,623.00"," 2,116,705.60 ","76.26 ","76.34 "
"ANL","AZGARD NINE LIMITED","3,104,781.00"," 38,927,249.13 ","1,901,287.00"," 23,908,890.62 ","61.24 ","61.42 "
"ANSM","ANSARI SUGAR MILLS LIMITED","7,001.00"," 112,405.04 ","7,001.00"," 112,405.04 ","100.00 ","100.00 "
"ANTM","AN TEXTILE MILLS LIMITED","2,000.00"," 59,623.00 ","1,550.00"," 46,998.50 ","77.50 ","78.83 "
"APL","ATTOCK PETROLEUM LIMITED","183,567.00"," 99,552,822.38 ","169,611.00"," 91,972,950.89 ","92.40 ","92.39 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","5,476.00"," 192,307.60 ","5,176.00"," 181,907.60 ","94.52 ","94.59 "
"ARPL","ARCHROMA PAKISTAN LIMITED","4,445.00"," 2,076,651.41 ","3,028.00"," 1,417,941.79 ","68.12 ","68.28 "
"ARUJ","ARUJ INDUSTRIES LIMITED","75,789.00"," 830,384.37 ","47,905.00"," 538,881.33 ","63.21 ","64.90 "
"ASC","AL SHAHEER CORPORATION LIMITED","4,426,877.00"," 56,830,247.40 ","2,890,834.00"," 37,389,124.43 ","65.30 ","65.79 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","16,804.00"," 387,351.91 ","10,030.00"," 232,408.19 ","59.69 ","60.00 "
"ASIC","ASIA INSURANCE COMPANY LIMITED","10.00"," 169.80 ","10.00"," 169.80 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","2,525,759.00"," 37,132,075.79 ","2,032,502.00"," 29,897,760.58 ","80.47 ","80.52 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","2,020.00"," 283,448.20 ","1,203.00"," 169,318.20 ","59.55 ","59.74 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","20.00"," 440.00 ","20.00"," 440.00 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","823,253.00"," 20,079,805.82 ","632,726.00"," 15,428,307.40 ","76.86 ","76.83 "
"ASTM","ASIM TEXTILE MILLS LIMITED","12,091.00"," 321,020.18 ","10,891.00"," 288,174.49 ","90.08 ","89.77 "
"ATBA","ATLAS BATTERY LIMITED","21,430.00"," 5,404,900.48 ","16,650.00"," 4,196,980.96 ","77.69 ","77.65 "
"ATIL","ATLAS INSURANCE LIMITED","6,778.00"," 626,656.87 ","6,470.00"," 598,020.11 ","95.46 ","95.43 "
"ATLH","ATLAS HONDA LIMITED","4,631.00"," 6,538,133.74 ","4,395.00"," 6,204,153.97 ","94.90 ","94.89 "
"ATRL","ATTOCK REFINERY LIMITED","2,254,786.00"," 1,601,722,673.51 ","819,706.00"," 602,518,759.15 ","36.35 ","37.62 "
"AVN","AVANCEON LIMITED","948,071.00"," 47,062,991.23 ","596,568.00"," 30,072,100.46 ","62.92 ","63.90 "
"AWTX","ALLAWASAYA TEXTILE & FINISHING MILLS LTD","3.00"," 4,350.50 ","3.00"," 4,350.50 ","100.00 ","100.00 "
"BAFL","BANK ALFALAH LIMITED","3,662,364.00"," 397,113,976.92 ","2,334,623.00"," 254,702,569.22 ","63.75 ","64.14 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","520.00"," 122,829.98 ","520.00"," 122,829.98 ","100.00 ","100.00 "
"BAHL","BANK AL HABIB LIMITED","289,749.00"," 60,622,572.38 ","241,403.00"," 50,582,890.97 ","83.31 ","83.44 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","255,595.00"," 11,561,245.38 ","226,036.00"," 10,207,768.01 ","88.44 ","88.29 "
"BATA","BATA PAKISTAN LIMITED","5,669.00"," 8,236,959.63 ","5,502.00"," 7,992,886.77 ","97.05 ","97.04 "
"BBFL","BIG BIRD FOODS LIMITED","1,177,011.00"," 63,580,282.84 ","1,119,922.00"," 60,495,258.77 ","95.15 ","95.15 "
"BCL","BOLAN CASTINGS LIMITED","27,235.00"," 2,585,611.43 ","22,709.00"," 2,155,805.10 ","83.38 ","83.38 "
"BECO","BECO STEEL LIMITED","6,826,044.00"," 281,376,626.91 ","4,138,657.00"," 171,406,839.21 ","60.63 ","60.92 "
"BELA","BELA AUTOMOTIVES LIMITED","103.00"," 12,473.87 ","103.00"," 12,473.87 ","100.00 ","100.00 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","57,300.00"," 6,681,165.71 ","55,307.00"," 6,448,792.82 ","96.52 ","96.52 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","1,321,497.00"," 59,525,453.74 ","985,621.00"," 44,447,508.11 ","74.58 ","74.67 "
"BFBIO","BF BIOSCIENCES LIMITED","722,656.00"," 112,268,668.85 ","578,186.00"," 89,887,699.88 ","80.01 ","80.06 "
"BFMOD","B.F. MODARABA","7,653.00"," 122,772.95 ","7,468.00"," 119,907.66 ","97.58 ","97.67 "
"BGL","BALOCHISTAN GLASS LIMITED","481,670.00"," 7,489,146.87 ","436,603.00"," 6,785,922.04 ","90.64 ","90.61 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","12.00"," 11,005.72 ","11.00"," 10,085.72 ","91.67 ","91.64 "
"BIFO","BIAFO INDUSTRIES LIMITED","42,104.00"," 7,451,041.53 ","40,519.00"," 7,171,329.92 ","96.24 ","96.25 "
"BILF","BILAL FIBRES LIMITED","349,336.00"," 13,879,677.13 ","181,817.00"," 7,194,891.96 ","52.05 ","51.84 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","1,754,199.00"," 71,356,562.11 ","1,262,886.00"," 51,379,313.37 ","71.99 ","72.00 "
"BML","BANK MAKRAMAH LIMITED","32,381,920.00"," 267,197,590.78 ","21,845,478.00"," 180,555,353.63 ","67.46 ","67.57 "
"BNL","BUNNY`S LIMITED","3,807,866.00"," 517,184,166.69 ","2,591,876.00"," 353,149,933.19 ","68.07 ","68.28 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","16,322.00"," 1,149,612.14 ","13,119.00"," 924,843.76 ","80.38 ","80.45 "
"BOK","THE BANK OF KHYBER","129,939.00"," 4,633,805.14 ","114,028.00"," 4,074,157.26 ","87.76 ","87.92 "
"BOP","THE BANK OF PUNJAB","163,668,305.00"," 5,668,785,101.58 ","50,773,520.00"," 1,836,973,986.46 ","31.02 ","32.41 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","7,286.00"," 242,183.24 ","7,062.00"," 234,758.00 ","96.93 ","96.93 "
"BRRG","B.R.R. GUARDIAN LIMITED","46,872.00"," 1,518,480.77 ","37,284.00"," 1,209,566.40 ","79.54 ","79.66 "
"BTL","BLESSED TEXTILES LIMITED","1,927.00"," 588,173.88 ","1,909.00"," 582,885.52 ","99.07 ","99.10 "
"BUXL","BUXLY PAINTS LIMITED","3,081.00"," 481,951.35 ","2,655.00"," 416,801.15 ","86.17 ","86.48 "
"BWCL","BESTWAY CEMENT  LIMITED","10,733.00"," 6,964,332.78 ","9,540.00"," 6,187,213.96 ","88.88 ","88.84 "
"BWHL","BALUCHISTAN WHEELS LIMITED","290,687.00"," 59,073,334.63 ","195,358.00"," 39,758,267.74 ","67.21 ","67.30 "
"CASH","CALCORP LIMITED","4,834.00"," 297,493.94 ","1,491.00"," 91,288.24 ","30.84 ","30.69 "
"CCM","CRESCENT COTTON MILLS LIMITED","4,785.00"," 274,191.60 ","4,783.00"," 274,071.10 ","99.96 ","99.96 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","5,345.00"," 280,340.00 ","4,045.00"," 213,040.00 ","75.68 ","75.99 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","371,718.00"," 10,162,734.07 ","316,292.00"," 8,651,324.93 ","85.09 ","85.13 "
"CFL","CRESCENT FIBRES LIMITED","720.00"," 49,588.00 ","707.00"," 48,691.00 ","98.19 ","98.19 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","114.00"," 7,767.56 ","104.00"," 7,091.41 ","91.23 ","91.30 "
"CHBL","CHENAB LIMITED","3,555,605.00"," 78,835,551.60 ","3,096,109.00"," 67,963,163.65 ","87.08 ","86.21 "
