"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","6,677,026.00"," 511,506,539.57 ","3,213,787.00"," 245,956,206.75 ","48.13 ","48.08 "
"TRIPF","TRI-PACK FILMS LIMITED","34,486.00"," 4,657,104.89 ","32,986.00"," 4,456,579.89 ","95.65 ","95.69 "
"TRSM","TRUST MODARABA","624,750.00"," 26,332,893.44 ","540,787.00"," 22,583,992.56 ","86.56 ","85.76 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","4,220.00"," 53,120.80 ","4,200.00"," 52,869.00 ","99.53 ","99.53 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","203.00"," 2,697.87 ","203.00"," 2,697.87 ","100.00 ","100.00 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","277.00"," 61,656.00 ","247.00"," 54,192.00 ","89.17 ","87.89 "
"TSPL","TRI - STAR POWER LIMITED","49,973.00"," 616,313.80 ","49,938.00"," 615,886.31 ","99.93 ","99.93 "
"UBDL","UNITED BRANDS LIMITED","160,260.00"," 4,383,619.58 ","98,552.00"," 2,712,313.87 ","61.50 ","61.87 "
"UBL","UNITED BANK LIMITED","2,501,783.00"," 892,229,935.56 ","1,496,211.00"," 531,897,278.77 ","59.81 ","59.61 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","42,500.00"," 1,573,455.00 ","42,500.00"," 1,573,455.00 ","100.00 ","100.00 "
"UCAPM","UNICAP MODARABA","186,292.00"," 1,055,373.94 ","159,285.00"," 902,669.93 ","85.50 ","85.53 "
"UDLI","UDL INTERNATIONAL LIMITED","54,345.00"," 574,164.13 ","45,758.00"," 482,225.10 ","84.20 ","83.99 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","278,546.00"," 31,138,915.29 ","188,743.00"," 21,027,977.98 ","67.76 ","67.53 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","16,833.00"," 273,280.16 ","15,337.00"," 249,224.77 ","91.11 ","91.20 "
"UNITY","UNITY FOODS LIMITED","15,795,861.00"," 429,514,442.48 ","8,832,057.00"," 247,423,079.30 ","55.91 ","57.61 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","471.00"," 14,540,477.25 ","366.00"," 11,311,080.84 ","77.71 ","77.79 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","445,720.00"," 14,740,855.11 ","358,577.00"," 11,868,381.84 ","80.45 ","80.51 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","187,313.00"," 34,671,138.35 ","139,621.00"," 25,829,579.49 ","74.54 ","74.50 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","24,737.00"," 10,289,700.52 ","22,808.00"," 9,491,619.58 ","92.20 ","92.24 "
"WASL","WASL MOBILITY MODARABA","6,172,112.00"," 38,005,552.30 ","4,725,186.00"," 29,071,074.17 ","76.56 ","76.49 "
"WAVES","WAVES CORPORATION LIMITED","2,527,617.00"," 30,880,216.33 ","1,753,593.00"," 21,424,196.83 ","69.38 ","69.38 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","10,243,269.00"," 106,895,218.47 ","7,519,750.00"," 79,241,836.42 ","73.41 ","74.13 "
"WTL","WORLDCALL TELECOM LIMITED","118,937,336.00"," 219,284,378.67 ","73,951,732.00"," 136,593,627.61 ","62.18 ","62.29 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","8,842,153.00"," 56,130,975.68 ","5,794,803.00"," 36,860,418.47 ","65.54 ","65.67 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","205,735.00"," 15,596,615.30 ","107,802.00"," 8,172,940.01 ","52.40 ","52.40 "
"ZAL","ZAREA LIMITED","5,246,981.00"," 205,743,781.37 ","3,629,117.00"," 143,125,479.41 ","69.17 ","69.56 "
"ZTL","ZEPHYR TEXTILES LIMITED","2,355.00"," 44,498.50 ","1,500.00"," 28,600.00 ","63.69 ","64.27 "
"786","786 INVESTMENT LIMITED","330,895.00"," 4,967,211.33 ","210,009.00"," 3,182,538.31 ","63.47 ","64.07 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","124.00"," 129,554.15 ","83.00"," 86,571.92 ","66.94 ","66.82 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","5,311.00"," 267,150.19 ","5,097.00"," 256,439.61 ","95.97 ","95.99 "
"ABL","ALLIED BANK LIMITED","329,318.00"," 56,254,439.97 ","239,761.00"," 40,961,131.57 ","72.81 ","72.81 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","6,912.00"," 8,770,629.99 ","6,699.00"," 8,506,986.09 ","96.92 ","96.99 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","16,500.00"," 325,305.00 ","16,500.00"," 325,305.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","817,414.00"," 243,673,386.67 ","502,389.00"," 149,843,295.69 ","61.46 ","61.49 "
"ADAMS","ADAM SUGAR MILLS LIMITED","1,761.00"," 125,961.45 ","1,578.00"," 113,648.55 ","89.61 ","90.22 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","71,003.00"," 4,307,176.69 ","69,496.00"," 4,215,655.75 ","97.88 ","97.88 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","5,615,721.00"," 56,079,198.00 ","4,919,859.00"," 49,166,667.99 ","87.61 ","87.67 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","27,972.00"," 1,309,719.64 ","15,660.00"," 736,694.27 ","55.98 ","56.25 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","45,362.00"," 6,539,848.35 ","36,906.00"," 5,321,736.43 ","81.36 ","81.37 "
"AGL","AGRITECH LIMITED","1,029,586.00"," 75,096,242.00 ","799,433.00"," 58,397,219.25 ","77.65 ","77.76 "
"AGP","AGP LIMITED","137,486.00"," 27,402,770.74 ","118,538.00"," 23,632,236.16 ","86.22 ","86.24 "
