"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"EWIC","EAST WEST INSURANCE COMPANY LIMITED","97.00"," 5,557.13 ","97.00"," 5,557.13 ","100.00 ","100.00 "
"EXIDE","EXIDE PAKISTAN LIMITED","9,518.00"," 6,643,615.25 ","8,868.00"," 6,189,431.41 ","93.17 ","93.16 "
"FABL","FAYSAL BANK LIMITED","1,493,338.00"," 107,019,677.14 ","728,578.00"," 56,376,127.45 ","48.79 ","52.68 "
"FANM","FIRST AL-NOOR MODARABA","476,525.00"," 3,066,267.78 ","380,269.00"," 2,454,876.24 ","79.80 ","80.06 "
"FASM","FAISAL SPINNING MILLS LIMITED","2,575.00"," 955,358.67 ","2,575.00"," 955,358.67 ","100.00 ","100.00 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","1,082,251.00"," 134,583,472.52 ","862,875.00"," 108,216,139.57 ","79.73 ","80.41 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","33,107,825.00"," 1,933,527,238.41 ","22,102,129.00"," 1,317,374,149.36 ","66.76 ","68.13 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","305,225.00"," 1,861,573.62 ","284,747.00"," 1,736,606.93 ","93.29 ","93.29 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","4,239,495.00"," 395,725,859.34 ","2,815,550.00"," 263,394,906.24 ","66.41 ","66.56 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","28,293.00"," 382,557.74 ","28,293.00"," 382,557.74 ","100.00 ","100.00 "
"FCL","FAST CABLES LIMITED","7,716,689.00"," 195,460,684.17 ","5,807,360.00"," 147,243,859.28 ","75.26 ","75.33 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","24,162,864.00"," 108,204,147.39 ","10,608,729.00"," 47,765,992.58 ","43.91 ","44.14 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","10,230,669.00"," 73,745,856.48 ","7,165,951.00"," 51,721,395.03 ","70.04 ","70.13 "
"FECM","FIRST ELITE CAPITAL MODARABA","23,626.00"," 825,691.44 ","15,546.00"," 547,737.80 ","65.80 ","66.34 "
"FECTC","FECTO CEMENT LIMITED","295,005.00"," 33,571,639.26 ","228,918.00"," 26,100,682.07 ","77.60 ","77.75 "
"FEM","FIRST EQUITY MODARABA","135,763.00"," 964,565.19 ","109,990.00"," 783,000.38 ","81.02 ","81.18 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","42,169.00"," 17,477,637.27 ","34,935.00"," 14,492,100.44 ","82.85 ","82.92 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","527,134.00"," 237,992,311.72 ","421,090.00"," 190,557,707.04 ","79.88 ","80.07 "
"FFL","FAUJI FOODS LIMITED","76,274,768.00"," 1,684,483,886.75 ","41,864,074.00"," 929,800,225.46 ","54.89 ","55.20 "
"FFLM","FIRST FIDELITY LEASING MODARABA","45,755.00"," 345,476.35 ","38,481.00"," 290,712.96 ","84.10 ","84.15 "
"FHAM","FIRST HABIB MODARABA","115,819.00"," 4,436,142.21 ","110,619.00"," 4,236,462.71 ","95.51 ","95.50 "
"FIBLM","FIRST IBL MODARABA","263,400.00"," 2,880,447.61 ","217,029.00"," 2,381,629.91 ","82.40 ","82.68 "
"FIMM","FIRST IMROOZ MODARABA","546.00"," 178,926.85 ","494.00"," 162,393.27 ","90.48 ","90.76 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","484,534.00"," 24,961,176.12 ","317,374.00"," 16,368,136.75 ","65.50 ","65.57 "
"FML","FEROZE1888 MILLS LIMITED","8,634.00"," 675,194.42 ","7,684.00"," 601,094.42 ","89.00 ","89.03 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","26,046,040.00"," 232,851,304.79 ","16,638,678.00"," 149,152,367.75 ","63.88 ","64.05 "
"FPJM","FIRST PUNJAB MODARABA","5,268,883.00"," 38,258,824.31 ","3,042,558.00"," 22,195,893.79 ","57.75 ","58.02 "
"FPRM","FIRST PARAMOUNT MODARABA","18,256.00"," 205,786.84 ","12,752.00"," 143,330.84 ","69.85 ","69.65 "
