"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"HINOON","HIGHNOON LABORATORIES LIMITED","43,915.00"," 50,908,689.16 ","43,057.00"," 49,913,180.32 ","98.05 ","98.04 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","330,131.00"," 1,683,687.48 ","226,579.00"," 1,157,545.03 ","68.63 ","68.75 "
"HMB","HABIB METROPOLITAN BANK LIMITED","420,468.00"," 49,284,708.76 ","418,412.00"," 49,041,512.16 ","99.51 ","99.51 "
"HPL","HOECHST PAKISTAN LIMITED","452.00"," 1,841,001.28 ","451.00"," 1,837,001.25 ","99.78 ","99.78 "
"HRPL","HABIB RICE PRODUCTS LIMITED","771.00"," 24,086.86 ","769.00"," 24,024.18 ","99.74 ","99.74 "
"HTL","HI-TECH LUBRICANTS LIMITED","6,189,218.00"," 300,697,561.51 ","4,113,767.00"," 199,318,016.46 ","66.47 ","66.29 "
"HUBC","THE HUB POWER COMPANY LIMITED","5,027,355.00"," 965,613,854.37 ","3,276,103.00"," 643,033,163.38 ","65.17 ","66.59 "
"HUMNL","HUM NETWORK LIMITED","20,208,731.00"," 350,474,264.15 ","9,051,631.00"," 162,107,659.00 ","44.79 ","46.25 "
"HUSI","HUSEIN INDUSTRIES LIMITED","17,821.00"," 506,563.79 ","11,526.00"," 329,047.98 ","64.68 ","64.96 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","713,030.00"," 16,621,619.46 ","427,396.00"," 9,985,173.06 ","59.94 ","60.07 "
"IBFL","IBRAHIM FIBRES LIMITED","325.00"," 97,666.87 ","205.00"," 60,688.27 ","63.08 ","62.14 "
"IBLHL","IBL HEALTHCARE LIMITED","837,236.00"," 51,733,802.14 ","493,168.00"," 30,581,200.92 ","58.90 ","59.11 "
"ICCI","ICC INDUSTRIES LIMITED","210,986.00"," 2,565,087.71 ","130,598.00"," 1,600,722.98 ","61.90 ","62.40 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","11,024,614.00"," 68,582,765.91 ","7,388,688.00"," 46,004,738.04 ","67.02 ","67.08 "
"ICL","ITTEHAD CHEMICALS LIMITED","206,126.00"," 25,503,921.62 ","177,519.00"," 21,969,285.31 ","86.12 ","86.14 "
"IDRT","IDREES TEXTILE MILLS LIMITED","201,921.00"," 6,029,449.82 ","119,154.00"," 3,581,986.29 ","59.01 ","59.41 "
"IDSM","IDEAL SPINNING MILLS LIMITED","503.00"," 10,787.75 ","503.00"," 10,787.75 ","100.00 ","100.00 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","60,348.00"," 12,063,837.66 ","60,046.00"," 12,003,500.06 ","99.50 ","99.50 "
"IGIHL","IGI HOLDINGS LIMITED","98,445.00"," 30,051,304.28 ","36,917.00"," 11,346,880.68 ","37.50 ","37.76 "
"IGIL","IGI LIFE INSURANCE LIMITED","62,206.00"," 1,352,476.51 ","61,806.00"," 1,344,180.51 ","99.36 ","99.39 "
"ILP","INTERLOOP LIMITED","7,330,320.00"," 582,162,782.58 ","5,616,142.00"," 450,260,541.15 ","76.62 ","77.34 "
"IMAGE","IMAGE PAKISTAN LIMITED","4,576,539.00"," 133,805,987.97 ","3,502,763.00"," 102,403,773.25 ","76.54 ","76.53 "
"IML","IMPERIAL LIMITED","15,549.00"," 329,182.18 ","14,241.00"," 304,227.10 ","91.59 ","92.42 "
"IMS","INTERMARKET SECURITIES LIMITED","14,905,868.00"," 231,095,370.72 ","7,677,744.00"," 119,638,814.48 ","51.51 ","51.77 "
"INDU","INDUS MOTOR COMPANY LIMITED","2,525.00"," 5,747,934.18 ","2,325.00"," 5,292,474.12 ","92.08 ","92.08 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","632,126.00"," 139,859,083.64 ","348,803.00"," 80,305,458.00 ","55.18 ","57.42 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","86,854.00"," 3,796,617.37 ","59,224.00"," 2,578,027.47 ","68.19 ","67.90 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","158,981.00"," 3,767,218.85 ","151,978.00"," 3,602,677.28 ","95.60 ","95.63 "
"ISIL","ISMAIL INDUSTRIES LIMITED","165.00"," 357,747.30 ","78.00"," 169,405.36 ","47.27 ","47.35 "
"ISL","INTERNATIONAL STEELS LIMITED","2,605,591.00"," 333,351,972.81 ","1,981,707.00"," 254,163,726.16 ","76.06 ","76.24 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","1,931,102.00"," 19,981,692.82 ","1,344,167.00"," 13,921,190.67 ","69.61 ","69.67 "
"JATM","J. A. TEXTILE MILLS LIMITED","4,409.00"," 123,204.57 ","3,606.00"," 100,720.60 ","81.79 ","81.75 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","6,861.00"," 836,456.98 ","3,974.00"," 486,795.55 ","57.92 ","58.20 "
"JDWS","JDW SUGAR MILLS LIMITED","1,259.00"," 1,101,359.94 ","1,241.00"," 1,085,336.04 ","98.57 ","98.55 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","20,829.00"," 1,702,114.39 ","19,665.00"," 1,606,657.18 ","94.41 ","94.39 "
"JKSM","J.K. SPINNING MILLS LIMITED","3,946.00"," 964,458.24 ","3,635.00"," 891,205.42 ","92.12 ","92.40 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","10,400.00"," 1,779,066.40 ","6,400.00"," 1,096,949.40 ","61.54 ","61.66 "
"JSBL","JS BANK LIMITED","208,694.00"," 3,142,341.00 ","182,698.00"," 2,751,137.99 ","87.54 ","87.55 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","436,111.00"," 10,917,149.55 ","417,261.00"," 10,444,743.05 ","95.68 ","95.67 "
