"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FIBLM","FIRST IBL MODARABA","588,926.00"," 6,141,303.94 ","448,576.00"," 4,696,924.05 ","76.17 ","76.48 "
"FIL","FATEH INDUSTRIES LIMITED","190.00"," 38,927.01 ","183.00"," 37,504.80 ","96.32 ","96.35 "
"FIMM","FIRST IMROOZ MODARABA","788.00"," 229,675.42 ","422.00"," 133,079.87 ","53.55 ","57.94 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","96,020.00"," 4,820,143.65 ","81,580.00"," 4,093,914.08 ","84.96 ","84.93 "
"FML","FEROZE1888 MILLS LIMITED","8,827.00"," 695,466.59 ","6,827.00"," 540,208.59 ","77.34 ","77.68 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","25,098,163.00"," 239,701,070.78 ","12,038,077.00"," 115,476,430.94 ","47.96 ","48.18 "
"FPJM","FIRST PUNJAB MODARABA","3,064,208.00"," 19,748,556.91 ","2,054,219.00"," 13,246,666.55 ","67.04 ","67.08 "
"FPRM","FIRST PARAMOUNT MODARABA","64,846.00"," 724,598.70 ","52,336.00"," 587,108.73 ","80.71 ","81.03 "
"FRCL","FRONTIER CERAMICS LIMITED","3,520.00"," 154,840.85 ","3,510.00"," 154,380.95 ","99.72 ","99.70 "
"FRSM","FARAN SUGAR MILLS LIMITED","20,928.00"," 1,110,953.18 ","17,805.00"," 945,942.92 ","85.08 ","85.15 "
"FSWL","FATEH SPORTS WEAR LIMITED","4,119.00"," 413,929.08 ","4,065.00"," 409,356.50 ","98.69 ","98.90 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","15,722.00"," 306,724.22 ","13,029.00"," 253,428.46 ","82.87 ","82.62 "
"FTSM","FIRST TRI-STAR MODARABA","10,117.00"," 149,523.47 ","10,067.00"," 148,773.67 ","99.51 ","99.50 "
"FZCM","FAZAL CLOTH MILLS LIMITED","297.00"," 85,446.51 ","297.00"," 85,446.51 ","100.00 ","100.00 "
"GADT","GADOON TEXTILE MILLS LIMITED","29,785.00"," 12,604,699.08 ","27,154.00"," 11,489,872.77 ","91.17 ","91.16 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","425,527.00"," 248,135,327.21 ","231,923.00"," 135,749,653.20 ","54.50 ","54.71 "
"GAMON","GAMMON PAKISTAN LIMITED","97,390.00"," 2,723,589.11 ","71,026.00"," 1,986,325.99 ","72.93 ","72.93 "
"GATI","GATRON (INDUSTRIES) LIMITED","135,260.00"," 17,879,913.05 ","91,296.00"," 12,078,438.60 ","67.50 ","67.55 "
