"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","1,100.00"," 42,285.00 ","1,100.00"," 42,285.00 ","100.00 ","100.00 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","201.00"," 12,568.95 ","201.00"," 12,568.95 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","5,497.00"," 2,593,811.12 ","2,101.00"," 1,008,232.18 ","38.22 ","38.87 "
"ARUJ","ARUJ INDUSTRIES LIMITED","158,678.00"," 1,745,787.66 ","132,524.00"," 1,461,316.82 ","83.52 ","83.71 "
"ASC","AL SHAHEER CORPORATION LIMITED","362,873.00"," 6,750,494.74 ","306,183.00"," 5,705,192.50 ","84.38 ","84.52 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","27,299.00"," 792,762.96 ","27,299.00"," 792,762.96 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","6,993,286.00"," 101,799,205.22 ","5,812,512.00"," 84,634,573.10 ","83.12 ","83.14 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","262.00"," 16,016.06 ","262.00"," 16,016.06 ","100.00 ","100.00 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","4,022.00"," 101,177.18 ","4,022.00"," 101,177.18 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","1,501,351.00"," 41,916,418.07 ","997,958.00"," 27,974,098.83 ","66.47 ","66.74 "
"ASTM","ASIM TEXTILE MILLS LIMITED","2,754.00"," 87,832.77 ","2,659.00"," 84,791.29 ","96.55 ","96.54 "
"ATBA","ATLAS BATTERY LIMITED","16,038.00"," 4,264,374.54 ","14,112.00"," 3,754,088.99 ","87.99 ","88.03 "
"ATIL","ATLAS INSURANCE LIMITED","10,830.00"," 865,410.54 ","9,830.00"," 786,410.54 ","90.77 ","90.87 "
"ATLH","ATLAS HONDA LIMITED","7,942.00"," 10,535,490.22 ","6,163.00"," 8,181,597.82 ","77.60 ","77.66 "
"ATRL","ATTOCK REFINERY LIMITED","757,835.00"," 480,691,283.20 ","414,802.00"," 275,201,402.99 ","54.74 ","57.25 "
"AVN","AVANCEON LIMITED","2,443,265.00"," 124,371,989.13 ","1,338,799.00"," 69,866,461.50 ","54.80 ","56.18 "
"BAFL","BANK ALFALAH LIMITED","704,518.00"," 70,531,805.40 ","544,179.00"," 55,630,258.97 ","77.24 ","78.87 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","107.00"," 25,027.86 ","105.00"," 24,547.88 ","98.13 ","98.08 "
"BAHL","BANK AL HABIB LIMITED","139,620.00"," 25,917,983.45 ","102,496.00"," 19,416,735.97 ","73.41 ","74.92 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","449,850.00"," 25,133,031.39 ","318,869.00"," 17,775,864.13 ","70.88 ","70.73 "
"BATA","BATA PAKISTAN LIMITED","581.00"," 884,970.83 ","554.00"," 843,754.60 ","95.35 ","95.34 "
"BBFL","BIG BIRD FOODS LIMITED","6,635,356.00"," 352,016,003.29 ","4,934,263.00"," 262,192,506.89 ","74.36 ","74.48 "
"BCL","BOLAN CASTINGS LIMITED","99,248.00"," 10,759,541.47 ","68,850.00"," 7,476,862.62 ","69.37 ","69.49 "
"BECO","BECO STEEL LIMITED","6,082,853.00"," 145,802,596.37 ","2,872,971.00"," 68,871,894.62 ","47.23 ","47.24 "
"BELA","BELA AUTOMOTIVES LIMITED","53.00"," 6,719.00 ","51.00"," 6,477.00 ","96.23 ","96.40 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","121,087.00"," 14,211,763.23 ","66,796.00"," 7,862,427.90 ","55.16 ","55.32 "
