"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"NITGETF","NIT PAK. GATEWAY EXCHANGE TRADED FUND","10,000.00"," 329,610.00 ","10,000.00"," 329,610.00 ","100.00 ","100.00 "
"NML","NISHAT MILLS LIMITED","470,941.00"," 70,973,305.24 ","285,294.00"," 44,744,675.58 ","60.58 ","63.04 "
"NONS","NOON SUGAR MILLS LIMITED","258,814.00"," 24,389,246.00 ","183,510.00"," 17,445,403.30 ","70.90 ","71.53 "
"NPL","NISHAT POWER LIMITED","600,534.00"," 25,223,165.45 ","599,497.00"," 25,179,601.73 ","99.83 ","99.83 "
"NRL","NATIONAL REFINERY LIMITED","2,429,147.00"," 896,331,287.75 ","928,454.00"," 343,819,523.67 ","38.22 ","38.36 "
"NRSL","NIMIR RESINS LIMITED","874,297.00"," 33,043,356.45 ","706,583.00"," 26,710,637.48 ","80.82 ","80.84 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","239.00"," 24,151.20 ","239.00"," 24,151.20 ","100.00 ","100.00 "
"OBOY","OILBOY ENERGY LIMITED","552,668.00"," 5,261,729.62 ","411,865.00"," 3,934,463.41 ","74.52 ","74.78 "
"OCTOPUS","OCTOPUS DIGITAL LIMITED","3,845,211.00"," 213,443,721.60 ","2,017,737.00"," 112,466,529.46 ","52.47 ","52.69 "
"OGDC","OIL & GAS DEVELOPMENT COMPANY LIMITED","6,838,972.00"," 1,799,212,673.81 ","2,981,951.00"," 823,574,436.64 ","43.60 ","45.77 "
"OLPL","OLP FINANCIAL SERVICES PAKISTAN LIMITED","55,876.00"," 2,867,518.24 ","40,176.00"," 2,082,358.24 ","71.90 ","72.62 "
"OLPM","OLP MODARABA","8,124.00"," 177,886.57 ","8,124.00"," 177,886.57 ","100.00 ","100.00 "
"OML","OLYMPIA MILLS LIMITED","3.00"," 119.55 ","3.00"," 119.55 ","100.00 ","100.00 "
"ORM","ORIENT RENTAL MODARABA","378,836.00"," 4,856,799.34 ","336,071.00"," 4,319,094.97 ","88.71 ","88.93 "
"OTSU","OTSUKA PAKISTAN LIMITED","87,441.00"," 29,496,407.37 ","70,774.00"," 23,854,080.02 ","80.94 ","80.87 "
"P01GIS031225","1 YEAR GIS-DISCOUNTED-MATURITY 03-12-25","1.00"," 4,897.50 ","1.00"," 4,897.50 ","100.00 ","100.00 "
"P01GIS061125","1 YEAR GIS-DISCOUNTED-MATURITY 06-11-25","1.00"," 4,936.00 ","1.00"," 4,936.00 ","100.00 ","100.00 "
"P01GIS080126","1 YEAR GIS-DISCOUNTED-MAT DATE 08-01-26","1.00"," 4,853.00 ","1.00"," 4,853.00 ","100.00 ","100.00 "
"P01GIS200826","1 YEAR GIS-DISCOUNTED-MATURITY 20AUG26","1.00"," 4,579.00 ","1.00"," 4,579.00 ","100.00 ","100.00 "
"P01GIS201025","1 YEAR GIS-DISCOUNTED-MATURITY 20-10-25","1.00"," 4,956.50 ","1.00"," 4,956.50 ","100.00 ","100.00 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED-MATURITY 29MAY26","20,001.00"," 93,664,679.50 ","20,001.00"," 93,664,679.50 ","100.00 ","100.00 "
"P03VRR211027","3 YEAR GIS-VRR-MATURITY DATE 21-OCT-27","5,200.00"," 27,345,225.12 ","5,200.00"," 27,345,225.12 ","100.00 ","100.00 "
"P05FRR300530","5 YEAR GIS-FRR-MATURITY DATE 30-MAY-30","150,000.00"," 774,295,545.00 ","150,000.00"," 774,295,545.00 ","100.00 ","100.00 "
