"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"MDTL","MEDIA TIMES LIMITED","2,047,649.00"," 10,748,701.26 ","1,674,730.00"," 8,777,082.77 ","81.79 ","81.66 "
"MEBL","MEEZAN BANK LIMITED","2,716,399.00"," 1,149,162,852.65 ","1,775,113.00"," 776,429,023.71 ","65.35 ","67.56 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","1,286.00"," 415,997.89 ","1,041.00"," 335,627.43 ","80.95 ","80.68 "
"MERIT","MERIT PACKAGING LIMITED","603,340.00"," 8,305,231.46 ","552,641.00"," 7,624,311.21 ","91.60 ","91.80 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","18,071.00"," 3,904,462.49 ","15,825.00"," 3,419,095.14 ","87.57 ","87.57 "
"MFL","MATCO FOODS LIMITED","250,659.00"," 10,870,942.30 ","179,238.00"," 7,778,848.99 ","71.51 ","71.56 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","911,958.00"," 15,956,326.50 ","704,611.00"," 12,343,837.50 ","77.26 ","77.36 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","121,529.00"," 4,583,034.12 ","103,013.00"," 3,880,709.90 ","84.76 ","84.68 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","11,860,989.00"," 1,261,090,460.69 ","4,687,994.00"," 524,651,622.23 ","39.52 ","41.60 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","6,175.00"," 206,306.76 ","5,675.00"," 189,731.76 ","91.90 ","91.97 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","2,695.00"," 190,902.09 ","2,195.00"," 155,892.09 ","81.45 ","81.66 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","126,278.00"," 1,919,145.88 ","109,177.00"," 1,659,808.39 ","86.46 ","86.49 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","8,551.00"," 483,646.78 ","7,914.00"," 447,706.08 ","92.55 ","92.57 "
"MTL","MILLAT TRACTORS LIMITED","391,064.00"," 207,883,483.40 ","330,750.00"," 176,405,655.54 ","84.58 ","84.86 "
