"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"CTM","COLONY TEXTILE MILLS LIMITED","2,190,760.00"," 15,292,218.63 ","1,543,915.00"," 10,823,972.11 ","70.47 ","70.78 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","209,979.00"," 7,299,712.91 ","111,793.00"," 3,898,524.00 ","53.24 ","53.41 "
"CYAN","CYAN LIMITED","173,786.00"," 6,699,870.22 ","79,693.00"," 3,068,025.45 ","45.86 ","45.79 "
"DAAG","DATA AGRO LIMITED","1,598.00"," 172,386.37 ","1,587.00"," 171,189.87 ","99.31 ","99.31 "
"DADX","DADEX ETERNIT LIMITED","1,748.00"," 113,775.02 ","1,548.00"," 100,775.02 ","88.56 ","88.57 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","667,250.00"," 5,109,836.24 ","518,591.00"," 3,963,948.77 ","77.72 ","77.57 "
"DCL","DEWAN CEMENT LIMITED","18,081,025.00"," 243,240,416.63 ","10,795,168.00"," 145,326,596.46 ","59.70 ","59.75 "
"DCR","DOLMEN CITY REIT","1,061,856.00"," 34,091,023.88 ","1,025,265.00"," 32,918,630.71 ","96.55 ","96.56 "
"DEL","DAWOOD EQUITIES LIMITED","29,492.00"," 493,147.30 ","19,252.00"," 327,526.00 ","65.28 ","66.42 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","2,614,101.00"," 92,129,748.73 ","1,866,687.00"," 65,813,911.18 ","71.41 ","71.44 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","502,671.00"," 3,160,989.69 ","392,822.00"," 2,475,413.56 ","78.15 ","78.31 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","8,611,944.00"," 1,807,237,086.92 ","2,689,828.00"," 588,687,203.06 ","31.23 ","32.57 "
"DHPL","DH PARTNERS LIMITED","825,044.00"," 36,225,904.59 ","649,219.00"," 28,529,006.26 ","78.69 ","78.75 "
"DINT","DIN TEXTILE MILLS LIMITED","1,175.00"," 92,625.83 ","1,167.00"," 92,025.67 ","99.32 ","99.35 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","6,349.00"," 2,069,267.64 ","5,237.00"," 1,705,571.17 ","82.49 ","82.42 "
"DMC","D.M. CORPORATION LIMITED","114.00"," 5,392.90 ","114.00"," 5,392.90 ","100.00 ","100.00 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","9,023.00"," 134,221.46 ","6,937.00"," 104,498.97 ","76.88 ","77.86 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","16,030.00"," 256,197.54 ","15,494.00"," 247,609.67 ","96.66 ","96.65 "
"DOL","DESCON OXYCHEM LIMITED","10,830,597.00"," 426,732,800.55 ","7,126,277.00"," 281,751,609.79 ","65.80 ","66.03 "
"DSIL","D. S. INDUSTRIES LIMITED","348,246.00"," 2,121,843.27 ","297,356.00"," 1,812,132.44 ","85.39 ","85.40 "
"DSL","DOST STEELS LIMITED","260,939.00"," 2,533,393.79 ","256,429.00"," 2,490,959.99 ","98.27 ","98.33 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","1,046.00"," 30,274.99 ","1,034.00"," 29,930.39 ","98.85 ","98.86 "
"DWSM","DEWAN SUGAR MILLS LIMITED","105,646.00"," 682,308.69 ","63,587.00"," 410,061.19 ","60.19 ","60.10 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","13,980.00"," 105,287.73 ","11,716.00"," 88,694.59 ","83.81 ","84.24 "
"DYNO","DYNEA PAKISTAN LIMITED","60,109.00"," 19,264,455.61 ","42,704.00"," 13,711,198.02 ","71.04 ","71.17 "
"ECOP","ECOPACK LIMITED","2,804,234.00"," 183,210,506.46 ","1,447,975.00"," 93,767,896.73 ","51.64 ","51.18 "
"EFERT","ENGRO FERTILIZERS LIMITED","600,753.00"," 123,837,555.20 ","453,840.00"," 94,579,468.82 ","75.55 ","76.37 "
"EFUG","EFU GENERAL INSURANCE LIMITED","1,377.00"," 178,641.94 ","941.00"," 123,772.02 ","68.34 ","69.28 "
"EFUL","EFU LIFE ASSURANCE LIMITED","1,123.00"," 179,433.20 ","1,123.00"," 179,433.20 ","100.00 ","100.00 "
"ELCM","ELAHI COTTON MILLS LIMITED","1,310.00"," 298,614.85 ","1,249.00"," 284,868.65 ","95.34 ","95.40 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","5.00"," 627.80 ","5.00"," 627.80 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","30,532.00"," 1,958,767.10 ","22,106.00"," 1,419,778.31 ","72.40 ","72.48 "
"ENGROH","ENGRO HOLDINGS LIMITED","2,617,867.00"," 599,417,048.67 ","1,655,776.00"," 379,143,439.25 ","63.25 ","63.25 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","1,760,277.00"," 53,676,623.96 ","1,345,629.00"," 41,031,808.69 ","76.44 ","76.44 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","144,429.00"," 1,869,127.60 ","107,401.00"," 1,397,301.30 ","74.36 ","74.76 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","133,968.00"," 3,953,135.34 ","112,010.00"," 3,305,971.57 ","83.61 ","83.63 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","30,824.00"," 202,499.66 ","29,262.00"," 193,002.12 ","94.93 ","95.31 "
"EXIDE","EXIDE PAKISTAN LIMITED","7,694.00"," 5,647,669.94 ","7,453.00"," 5,470,452.53 ","96.87 ","96.86 "
"FABL","FAYSAL BANK LIMITED","1,866,657.00"," 136,850,012.94 ","964,032.00"," 76,682,444.91 ","51.64 ","56.03 "
"FANM","FIRST AL-NOOR MODARABA","60,509.00"," 359,296.57 ","59,759.00"," 354,839.07 ","98.76 ","98.76 "
"FASM","FAISAL SPINNING MILLS LIMITED","223.00"," 83,509.91 ","222.00"," 83,130.02 ","99.55 ","99.55 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","2,206,683.00"," 279,892,139.41 ","1,913,524.00"," 244,074,945.03 ","86.71 ","87.20 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","15,569,658.00"," 912,558,392.42 ","7,392,426.00"," 445,318,135.32 ","47.48 ","48.80 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","41,918.00"," 234,187.70 ","41,411.00"," 231,373.22 ","98.79 ","98.80 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","1,590,811.00"," 139,064,791.53 ","893,329.00"," 78,119,433.15 ","56.16 ","56.17 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","26,599.00"," 360,617.11 ","23,300.00"," 314,826.99 ","87.60 ","87.30 "
"FCL","FAST CABLES LIMITED","2,487,447.00"," 59,312,682.77 ","2,054,367.00"," 49,006,548.95 ","82.59 ","82.62 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","2,113,138.00"," 6,324,201.62 ","1,685,807.00"," 5,046,287.97 ","79.78 ","79.79 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","1,216,216.00"," 8,184,975.59 ","1,153,924.00"," 7,762,312.54 ","94.88 ","94.84 "
"FECM","FIRST ELITE CAPITAL MODARABA","3,312.00"," 75,506.83 ","2,799.00"," 63,199.96 ","84.51 ","83.70 "
"FECTC","FECTO CEMENT LIMITED","109,175.00"," 10,105,252.21 ","99,685.00"," 9,229,445.61 ","91.31 ","91.33 "
"FEM","FIRST EQUITY MODARABA","116,916.00"," 792,103.11 ","80,193.00"," 543,062.93 ","68.59 ","68.56 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","25,029.00"," 10,614,389.58 ","17,355.00"," 7,358,793.97 ","69.34 ","69.33 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","3,715,589.00"," 1,653,579,030.89 ","2,166,218.00"," 984,310,944.91 ","58.30 ","59.53 "
"FFL","FAUJI FOODS LIMITED","39,069,213.00"," 715,982,487.56 ","25,160,970.00"," 463,725,131.28 ","64.40 ","64.77 "
"FFLM","FIRST FIDELITY LEASING MODARABA","12,019.00"," 92,858.89 ","12,016.00"," 92,835.70 ","99.98 ","99.98 "
"FHAM","FIRST HABIB MODARABA","20,130.00"," 647,142.26 ","18,599.00"," 599,031.78 ","92.39 ","92.57 "
