"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"POWER","POWER CEMENT LIMITED","8,583,597.00"," 165,508,318.61 ","6,355,146.00"," 122,735,721.21 ","74.04 ","74.16 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","1,155.00"," 31,072.60 ","440.00"," 12,562.50 ","38.10 ","40.43 "
"PPL","PAKISTAN PETROLEUM LIMITED","22,479,442.00"," 4,527,038,580.30 ","8,497,649.00"," 1,818,059,322.32 ","37.80 ","40.16 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","30,956.00"," 5,051,785.60 ","26,945.00"," 4,401,498.31 ","87.04 ","87.13 "
"PPVC","PAKISTAN PVC LIMITED","2,260.00"," 45,849.55 ","2,259.00"," 45,830.70 ","99.96 ","99.96 "
"PREMA","AT-TAHUR LIMITED","6,153,780.00"," 288,285,333.71 ","3,868,831.00"," 181,445,466.38 ","62.87 ","62.94 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","946.00"," 438,563.00 ","603.00"," 286,911.01 ","63.74 ","65.42 "
"PRL","PAKISTAN REFINERY LIMITED","13,502,076.00"," 487,045,952.04 ","7,523,259.00"," 279,281,891.25 ","55.72 ","57.34 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","1,624.00"," 94,475.90 ","1,523.00"," 88,412.00 ","93.78 ","93.58 "
"PSEL","PAKISTAN SERVICES LIMITED","10.00"," 9,407.12 ","10.00"," 9,407.12 ","100.00 ","100.00 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","5,960,652.00"," 2,618,324,501.74 ","3,056,758.00"," 1,396,348,241.52 ","51.28 ","53.33 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","1,678,911.00"," 62,212,051.82 ","1,342,553.00"," 49,760,864.64 ","79.97 ","79.99 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","811.00"," 50,704.97 ","700.00"," 43,730.00 ","86.31 ","86.24 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","40,668,633.00"," 1,081,374,959.55 ","17,504,699.00"," 493,788,901.34 ","43.04 ","45.66 "
"PTL","PANTHER TYRES LIMITED","1,653,026.00"," 87,006,124.62 ","999,293.00"," 53,838,967.89 ","60.45 ","61.88 "
"QUET","QUETTA TEXTILE MILLS LIMITED","21,951.00"," 351,075.83 ","7,630.00"," 125,426.79 ","34.76 ","35.73 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","3,026,886.00"," 28,802,818.06 ","1,960,388.00"," 18,635,715.61 ","64.77 ","64.70 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","1,133.00"," 631,333.06 ","833.00"," 463,925.06 ","73.52 ","73.48 "
"REDCO","REDCO TEXTILES LIMITED","2,201.00"," 57,592.76 ","2,200.00"," 57,567.72 ","99.95 ","99.96 "
"REWM","RELIANCE WEAVING MILLS LIMITED","2,031.00"," 239,021.64 ","1,346.00"," 158,137.54 ","66.27 ","66.16 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","7,972.00"," 133,953.54 ","7,782.00"," 130,757.84 ","97.62 ","97.61 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","1,157.00"," 11,562,578.71 ","1,096.00"," 10,946,663.52 ","94.73 ","94.67 "
"RPL","ROSHAN PACKAGES LIMITED","670,374.00"," 15,538,219.19 ","584,876.00"," 13,552,235.54 ","87.25 ","87.22 "
"RUBY","RUBY TEXTILE MILLS LIMITED","15,557.00"," 204,790.71 ","12,816.00"," 168,989.94 ","82.38 ","82.52 "
"RUPL","RUPALI POLYESTER LIMITED","336.00"," 12,052.74 ","320.00"," 11,468.94 ","95.24 ","95.16 "
"SAIF","SAIF TEXTILE MILLS LIMITED","44,847.00"," 1,345,950.98 ","44,847.00"," 1,345,950.98 ","100.00 ","100.00 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","593.00"," 35,559.00 ","590.00"," 35,370.15 ","99.49 ","99.47 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","3,514.00"," 4,846,736.03 ","2,490.00"," 3,455,954.69 ","70.86 ","71.30 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","83,778.00"," 5,981,436.79 ","48,369.00"," 3,432,898.01 ","57.73 ","57.39 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","483.00"," 99,801.36 ","481.00"," 99,429.16 ","99.59 ","99.63 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","87,095.00"," 149,525,865.48 ","56,255.00"," 96,927,511.49 ","64.59 ","64.82 "
"SBL","SAMBA BANK LIMITED","10,991,982.00"," 122,595,106.61 ","7,808,777.00"," 87,728,438.55 ","71.04 ","71.56 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","256,497.00"," 17,734,466.99 ","248,729.00"," 17,196,242.08 ","96.97 ","96.97 "
"SCL","SHIELD CORPORATION LIMITED","406.00"," 178,144.42 ","375.00"," 164,939.11 ","92.36 ","92.59 "
"SEARL","THE SEARLE COMPANY LIMITED","7,947,103.00"," 889,706,651.88 ","3,638,009.00"," 439,468,540.57 ","45.78 ","49.39 "
"SEL","SITARA ENERGY LIMITED","21,680.00"," 392,381.40 ","21,680.00"," 392,381.40 ","100.00 ","100.00 "
"SEPL","SECURITY PAPERS LIMITED","108,471.00"," 20,642,057.65 ","89,888.00"," 17,111,998.27 ","82.87 ","82.90 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","89,209.00"," 2,300,853.43 ","65,546.00"," 1,692,127.94 ","73.47 ","73.54 "
"SFL","SAPPHIRE FIBRES LIMITED","1,736.00"," 2,003,812.72 ","1,736.00"," 2,003,812.72 ","100.00 ","100.00 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","176,485.00"," 17,276,475.64 ","155,613.00"," 15,236,182.82 ","88.17 ","88.19 "
"SGPL","S.G. POWER LIMITED","1,807,296.00"," 26,599,019.42 ","1,307,638.00"," 19,332,422.27 ","72.35 ","72.68 "
"SHCM","SHADMAN COTTON MILLS LIMITED","48,109.00"," 2,900,549.58 ","28,683.00"," 1,722,584.49 ","59.62 ","59.39 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","161,653.00"," 9,727,791.61 ","97,549.00"," 5,900,499.90 ","60.34 ","60.66 "
