"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"TREET","TREET CORPORATION LIMITED","11,798,557.00"," 292,154,509.19 ","5,895,480.00"," 151,692,279.16 ","49.97 ","51.92 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","13,404,216.00"," 767,803,185.23 ","6,686,223.00"," 384,242,295.23 ","49.88 ","50.04 "
"TRIPF","TRI-PACK FILMS LIMITED","13,397.00"," 1,721,465.91 ","13,234.00"," 1,700,336.16 ","98.78 ","98.77 "
"TRSM","TRUST MODARABA","2,912,376.00"," 126,537,057.08 ","1,973,100.00"," 85,616,773.25 ","67.75 ","67.66 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","25,664.00"," 342,400.64 ","25,433.00"," 339,391.26 ","99.10 ","99.12 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","2,471.00"," 32,646.59 ","2,471.00"," 32,646.59 ","100.00 ","100.00 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","2,901.00"," 588,549.69 ","2,865.00"," 581,693.25 ","98.76 ","98.84 "
"TSPL","TRI - STAR POWER LIMITED","111,966.00"," 1,123,848.21 ","69,302.00"," 699,551.61 ","61.90 ","62.25 "
"UBDL","UNITED BRANDS LIMITED","20,367.00"," 505,140.04 ","19,684.00"," 488,533.51 ","96.65 ","96.71 "
"UBL","UNITED BANK LIMITED","1,152,364.00"," 426,445,971.63 ","659,794.00"," 250,325,408.24 ","57.26 ","58.70 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","28,000.00"," 964,590.00 ","22,000.00"," 757,685.00 ","78.57 ","78.55 "
"UCAPM","UNICAP MODARABA","31,132.00"," 144,833.31 ","29,825.00"," 138,886.19 ","95.80 ","95.89 "
"UDLI","UDL INTERNATIONAL LIMITED","48.00"," 480.00 ","48.00"," 480.00 ","100.00 ","100.00 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","2,141.00"," 171,584.78 ","1,461.00"," 117,728.27 ","68.24 ","68.61 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","26,134.00"," 411,531.83 ","22,709.00"," 356,849.76 ","86.89 ","86.71 "
"UNITY","UNITY FOODS LIMITED","4,926,283.00"," 136,051,227.64 ","2,500,601.00"," 72,830,470.45 ","50.76 ","53.53 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","20.00"," 654,606.73 ","18.00"," 589,478.66 ","90.00 ","90.05 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","404,478.00"," 6,325,244.14 ","281,225.00"," 4,398,890.83 ","69.53 ","69.54 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","134,046.00"," 22,931,946.43 ","105,778.00"," 18,120,425.89 ","78.91 ","79.02 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","25,189.00"," 10,516,436.36 ","14,292.00"," 5,946,376.18 ","56.74 ","56.54 "
"WASL","WASL MOBILITY MODARABA","1,216,831.00"," 5,519,555.32 ","867,192.00"," 3,931,554.01 ","71.27 ","71.23 "
"WAVES","WAVES CORPORATION LIMITED","42,971,952.00"," 503,816,030.19 ","13,143,135.00"," 157,739,046.64 ","30.59 ","31.31 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","13,183,886.00"," 132,695,223.76 ","8,725,310.00"," 88,029,037.94 ","66.18 ","66.34 "
"WTL","WORLDCALL TELECOM LIMITED","25,365,161.00"," 37,274,838.91 ","19,248,581.00"," 28,279,927.04 ","75.89 ","75.87 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","5,400,711.00"," 31,595,268.39 ","3,854,920.00"," 22,588,620.57 ","71.38 ","71.49 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","23,622.00"," 1,545,549.62 ","18,336.00"," 1,201,887.90 ","77.62 ","77.76 "
"ZAL","ZAREA LIMITED","343,545.00"," 9,897,632.53 ","299,918.00"," 8,637,922.54 ","87.30 ","87.27 "
"ZIL","ZIL LIMITED","143.00"," 50,328.56 ","143.00"," 50,328.56 ","100.00 ","100.00 "
"ZTL","ZEPHYR TEXTILES LIMITED","6,076.00"," 112,100.00 ","6,020.00"," 111,120.00 ","99.08 ","99.13 "
"786","786 INVESTMENT LIMITED","111,439.00"," 1,305,193.37 ","109,902.00"," 1,287,489.52 ","98.62 ","98.64 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","103.00"," 111,274.72 ","63.00"," 68,412.91 ","61.17 ","61.48 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","7,242.00"," 391,281.00 ","6,062.00"," 328,149.15 ","83.71 ","83.87 "
"ABL","ALLIED BANK LIMITED","99,040.00"," 17,308,129.31 ","94,469.00"," 16,506,209.30 ","95.38 ","95.37 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","36,217.00"," 42,478,991.46 ","35,568.00"," 41,715,823.64 ","98.21 ","98.20 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","8,000.00"," 145,460.00 ","8,000.00"," 145,460.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","527,517.00"," 152,177,485.82 ","349,267.00"," 100,858,639.84 ","66.21 ","66.28 "
"ADAMS","ADAM SUGAR MILLS LIMITED","3,870.00"," 285,759.30 ","3,815.00"," 281,728.89 ","98.58 ","98.59 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","16,615.00"," 991,505.78 ","14,120.00"," 844,212.24 ","84.98 ","85.14 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","4,672,825.00"," 42,732,854.89 ","3,878,848.00"," 35,464,840.56 ","83.01 ","82.99 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","15,585.00"," 732,416.69 ","15,585.00"," 732,416.69 ","100.00 ","100.00 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","25,681.00"," 3,635,819.16 ","25,487.00"," 3,608,404.24 ","99.24 ","99.25 "
"AGL","AGRITECH LIMITED","658,832.00"," 49,860,428.39 ","487,115.00"," 36,991,424.48 ","73.94 ","74.19 "
"AGP","AGP LIMITED","148,026.00"," 28,118,988.72 ","136,062.00"," 25,845,052.20 ","91.92 ","91.91 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","1,555,939.00"," 15,419,096.45 ","1,233,707.00"," 12,218,619.86 ","79.29 ","79.24 "
"AGTL","AL-GHAZI TRACTORS LIMITED","11,920.00"," 4,774,623.93 ","11,920.00"," 4,774,623.93 ","100.00 ","100.00 "
